timeframe,code,dt,entry_next_open,regime_loose,regime_stack,regime_strong,slope20_3,slope60_3,dist_close_ma20,dist_close_ma60,pb_depth_ma20,above20_streak,upclose_streak,ret_1m,dd_1m,ma60_break_1m,ret_3m,dd_3m,ma60_break_3m,ret_6m,dd_6m,ma60_break_6m
daily,1001,1998-02-13,16750.0,True,True,True,0.020109861111532384,0.004330631014044532,-0.001483710405894447,0.041257123721760866,0.006241098480906563,0,0,0.018507462686567163,-0.04883582089552239,0.0,-0.084,-0.10328358208955224,1.0,-0.05217910447761194,-0.12752238805970148,1.0
daily,1001,1998-02-16,16737.0,True,True,True,0.014502001625380095,0.004158038632863437,-0.004592817640217503,0.03881761603484404,0.01562982127174773,0,0,0.007408735137718826,-0.04809703053115851,0.0,-0.08543944553982195,-0.10258708251180021,1.0,-0.054251060524586246,-0.12684471530142796,1.0
daily,1001,1998-02-17,16787.0,True,True,True,0.008746477652704686,0.004567448263013767,-0.005261037514515207,0.03791683065491584,0.01728795885963453,0,1,0.012509680109608626,-0.05093226901769226,0.0,-0.09203550366354918,-0.105260022636564,1.0,-0.06916066003455054,-0.12944540418180736,1.0
daily,1001,1998-02-18,16581.0,True,False,False,0.004471944790511433,0.0034995896818948934,-0.016467203239566366,0.026626073200072514,0.017710457843308564,0,0,0.0022917797479042276,-0.039141185694469574,0.0,-0.07219106205898318,-0.09414389964417104,1.0,-0.07086424220493336,-0.11862975695072674,1.0
daily,1001,1998-02-19,16628.0,True,False,False,0.0020976240772826744,0.001989905974878462,-0.016091545646992642,0.026927807271805885,0.02017734748560347,0,1,0.003067115708443589,-0.04185710849170075,0.0,-0.06477026701948521,-0.09670435410151551,1.0,-0.07517440461871543,-0.12112100072167428,1.0
daily,1001,1998-02-20,16716.0,True,False,False,0.0015700168258406997,0.0011683518820355886,-0.008831549868975958,0.03460624945972761,0.023915576771781587,0,2,0.0068198133524766695,-0.04690117252931323,0.0,-0.06365159128978225,-0.10145967934912659,1.0,-0.07980378080880593,-0.12574778655180666,1.0
daily,1001,1998-02-23,16633.0,True,False,False,0.00030489339091759987,0.0011380864492526364,-0.01700372270852194,0.025212106996367452,0.01700372270852194,0,0,0.014128539650093188,-0.042145133169001384,0.0,-0.04737569891180184,-0.09697589130042686,1.0,-0.09078338243251367,-0.12138519810016232,1.0
daily,1001,1998-02-26,16561.0,True,False,False,-0.005823760231529851,0.00043825672585192255,-0.01767482840116928,0.018099477715770047,0.031009828609528656,0,2,0.02530040456494173,-0.005494837268280901,0.0,-0.040879173962924946,-0.09304993659803151,1.0,-0.06974216532818067,-0.1175653644103617,1.0
daily,1001,1998-02-27,16901.0,True,False,False,-0.0037857772265917785,0.0012115160935039344,0.002516566152929789,0.038216815892471015,0.01356563174744993,1,3,-0.009585231643098041,-0.025501449618365778,0.0,-0.07319093544760664,-0.11129518963374949,1.0,-0.08934382580912371,-0.13531743683805691,1.0
daily,1001,1998-03-02,17237.0,True,False,False,-5.6475344053784e-05,0.0013497900726643923,0.026363585019514864,0.06423922368400779,-0.004782840037929838,2,4,-0.05650635261356385,-0.057956721007135815,1.0,-0.08359923420548819,-0.12861866914196207,1.0,-0.11249057260544178,-0.15217265185357082,1.0
daily,1001,1998-03-05,16864.0,True,True,True,0.0012811709486312442,0.0006256967168903052,0.0003503126094727769,0.037945465970650634,-0.00011281253525400368,5,0,-0.06890417457305503,-0.07293643263757116,1.0,-0.07768026565464896,-0.10934535104364326,1.0,-0.11847722960151803,-0.1334203036053131,1.0
daily,1001,1998-03-06,17205.0,True,True,True,0.0004958388137872017,0.0013076850379465227,0.016767071252633766,0.05448684738327502,-0.0009199632014719411,6,1,-0.09811101424004649,-0.1011333914559721,1.0,-0.10799186283057251,-0.12699796570764313,1.0,-0.16227840743969776,-0.16431269979657076,1.0
daily,1001,1998-03-09,17000.0,True,True,True,7.717973378924427e-05,0.0016802562698928012,0.007533347976563004,0.0441127164340708,-0.007533347976563004,7,0,-0.07617647058823529,-0.09029411764705883,1.0,-0.09258823529411765,-0.11647058823529412,1.0,-0.1814705882352941,-0.18870588235294117,1.0
daily,1001,1998-03-10,16948.0,True,True,False,-0.00048390640122062084,0.0022835457386818085,0.008794727321870343,0.043817126091535305,-0.003983022404129706,8,1,-0.05723389190464952,-0.08750295020061365,1.0,-0.09588151994335614,-0.11375973566202502,1.0,-0.16763039886712297,-0.18621666273306584,1.0
daily,1001,1998-03-11,16749.0,True,True,False,-0.00219604119061044,0.0015070546366294352,-0.003301311602177081,0.029851938808749732,0.0039556256134193855,0,0,-0.022269986267836887,-0.07666129321153502,1.0,-0.08687085796166935,-0.10323004358469162,1.0,-0.1420980357036241,-0.18419010090154636,1.0
daily,1001,1998-03-12,16563.0,True,True,False,-0.003772610432707391,0.00104378461125167,-0.01230815985412547,0.018626160614146087,0.01230815985412547,0,0,-0.001630139467487774,-0.06629233834450281,1.0,-0.06236792851536557,-0.09315945179013464,1.0,-0.1320412968665097,-0.17502867837952063,1.0
daily,1001,1998-03-13,17062.0,True,True,False,-0.0023137766240247074,0.001205759782328097,0.015778505507591543,0.047348630189548,0.014349508782375706,1,1,-0.0340522799202907,-0.09359981244871644,1.0,-0.10098464423865901,-0.11968116281795804,1.0,-0.1641659828859454,-0.19915601922400655,1.0
daily,1001,1998-03-16,16892.0,True,True,False,-0.00072569372155969,0.0021142818509800963,0.0036727720797890824,0.03411899636301185,0.0004345419154369094,2,0,-0.03403978214539427,-0.08447785934170021,1.0,-0.1111768884679138,-0.1118872839213829,1.0,-0.16871892019891072,-0.1910963769831873,1.0
daily,1001,1998-03-17,17011.0,True,True,True,0.0016744579612730758,0.003129113042409543,0.01114538375278477,0.04130206152935046,-0.002043469078773118,3,1,-0.043148550937628594,-0.09088237023102698,1.0,-0.1169243430721298,-0.13091529010640174,1.0,-0.13350185174298984,-0.19675504085591675,1.0
daily,1001,1998-03-18,16612.0,True,True,True,0.0008901458767490757,0.0027411557056250258,-0.011359343722021822,0.017485642915743223,0.018438484350042725,0,0,-0.018841801107633036,-0.06904647242956899,1.0,-0.10757283891163015,-0.11004093426438719,1.0,-0.10227546352034673,-0.1774620756079942,1.0
daily,1001,1998-03-19,16614.0,True,True,True,0.000821462799045155,0.0019012922654204002,-0.00797592353581425,0.021015322269630272,0.01511321529045795,0,1,-0.043999036956783436,-0.06915854098952691,1.0,-0.11400024076080414,-0.12038040207054292,1.0,-0.11189358372456965,-0.1775610930540508,1.0
daily,1001,1998-03-20,16883.0,True,False,False,0.0004253509145043363,0.001471354033715537,0.0007849293563579711,0.02955615302030664,0.02062223490794915,1,2,-0.06989279156548008,-0.08404904341645442,1.0,-0.12841319670674642,-0.13439554581531718,1.0,-0.13131552449209263,-0.1906651661434579,1.0
daily,1001,1998-03-23,16768.0,True,False,False,0.0011778738187799055,0.002409173840106797,0.0022727610332892645,0.030248431082133424,0.0039067722336933106,2,3,-0.06387166030534351,-0.07776717557251908,1.0,-0.08390982824427481,-0.12845896946564886,1.0,-0.1700858778625954,-0.1851145038167939,1.0
daily,1001,1998-03-24,16659.0,True,False,False,0.002203638829246416,0.004111649128391451,-0.014489485256807887,0.012384014176383908,0.017812897808031466,0,0,-0.050063028993336936,-0.0717329971787022,1.0,-0.08355843688096525,-0.12275646797526862,1.0,-0.1459871540908818,-0.17978270004201932,1.0
daily,1001,1998-03-25,16668.0,True,False,False,0.002869154654868941,0.0051946807284991335,-0.012276868435017938,0.01376804685233685,0.017257582989673868,0,1,-0.05441564674826014,-0.07223422126229902,1.0,-0.08153347732181425,-0.1232301415886729,1.0,-0.1482481401487881,-0.18022558195344374,1.0
daily,1001,1998-03-26,16974.0,True,False,False,0.0035205514045069,0.005314725178523243,0.005388122446562851,0.03160636137004779,0.013085440227366926,1,2,-0.07146223636149406,-0.0889595852480264,1.0,-0.11311417462000707,-0.13903617297042536,1.0,-0.18351596559443856,-0.19500412395428302,1.0
daily,1001,1998-03-27,16840.0,True,False,False,0.0020326228549894213,0.005437057750068137,-0.008611499372201644,0.014973881354955917,0.00878917817630484,0,0,-0.04922802850356295,-0.0817102137767221,1.0,-0.10195961995249406,-0.13218527315914488,1.0,-0.16965558194774347,-0.18859857482185274,1.0
daily,1001,1998-03-31,16433.0,True,False,False,-0.005133518858428606,0.004753003789037122,-0.016384661623706234,-0.0006651348409723062,0.037155627503377475,0,1,-0.06316558145195643,-0.066877624292582,1.0,-0.0744234162964766,-0.11069190044422808,1.0,-0.16089575853465587,-0.1772044057688797,1.0
daily,1001,1998-07-13,16379.0,True,True,True,0.012991528943581025,3.2095825295536692e-06,0.03997813248914568,0.05017203307143226,-0.004634132387436329,12,1,-0.05940533610110507,-0.06526649978631174,1.0,-0.20471335246352035,-0.21179559191647843,1.0,-0.17339275902069723,-0.21930520788814947,1.0
daily,1001,1998-07-22,16268.0,True,True,True,0.011853256126059263,0.0022107134245359004,0.007457149217184856,0.040724945333143185,-0.007024313027132668,18,0,-0.052987460044258666,-0.09915170887632162,1.0,-0.1836734693877551,-0.21397836242930907,1.0,-0.15140152446520777,-0.21397836242930907,1.0
daily,1001,1998-07-23,16120.0,True,True,True,0.011063615007384005,0.0016034132232549732,-0.0023204001072375923,0.03382320226758191,0.004169324495474735,0,0,-0.04522332506203474,-0.09088089330024814,1.0,-0.15837468982630273,-0.20676178660049627,1.0,-0.14578163771712158,-0.20676178660049627,1.0
daily,1001,1998-07-24,16281.0,True,True,True,0.010964932698962452,0.0015136441008356987,0.004537333226909618,0.04408034332572869,0.01204020359671153,1,1,-0.06037712671211842,-0.09987101529390087,1.0,-0.1518948467538849,-0.21460598243351145,1.0,-0.13838216325778516,-0.21460598243351145,1.0
daily,1001,1998-07-28,16074.0,True,False,False,0.00835713823483191,0.0018456566929535916,-0.015111926044770418,0.027201438107511744,0.024646649858659945,0,1,-0.06233669279581933,-0.08827920865994775,1.0,-0.11067562523329601,-0.2044917257683215,1.0,-0.11944755505785741,-0.2044917257683215,1.0
daily,1001,1998-07-29,16190.0,True,False,False,0.005559614664366233,0.0016794031152449717,-0.013411570035994153,0.02939708683639941,0.02018909916868413,0,2,-0.08177887584928968,-0.09481161210623842,1.0,-0.12637430512662137,-0.21019147621988882,1.0,-0.12242124768375541,-0.21019147621988882,1.0
daily,1001,1998-07-30,16286.0,True,False,False,0.0028057192565457243,0.0021131760994255655,-0.010299579708728397,0.031087709174841348,0.01097155703254816,0,3,-0.115006754267469,-0.1171558393712391,1.0,-0.15000614024315362,-0.21484710794547465,1.0,-0.11691022964509394,-0.21484710794547465,1.0
daily,1001,1998-07-31,16303.0,True,False,False,0.00022614409045768066,0.0029216870989984844,0.0007974359836112712,0.04098891192357521,0.004824334935334402,1,4,-0.14647610869165184,-0.15402073238054345,1.0,-0.15230325706925105,-0.21566582837514567,1.0,-0.11366006256517205,-0.21566582837514567,1.0
daily,1001,1998-08-03,16061.0,True,False,False,-0.0018317646304567507,0.0034073268676588567,-0.011172859707664382,0.026345948108101293,0.014904282878578857,0,0,-0.12166116680156902,-0.1412738932818629,1.0,-0.15845837743602514,-0.20384783014756241,1.0,-0.10702945022103232,-0.20384783014756241,1.0
daily,1001,1998-08-04,16015.0,True,False,False,-0.002339702863845243,0.0030686755371508406,-0.01887786030505834,0.016639436575036085,0.02004127044387154,0,0,-0.10277864502029348,-0.14679987511707773,1.0,-0.146550109272557,-0.20156103652825477,1.0,-0.09466125507336871,-0.20156103652825477,1.0
daily,1001,1998-08-05,16048.0,True,False,False,-0.0033516753793931763,0.0024661356565291222,-0.019503252585821078,0.013954127325467774,0.030232800534638067,0,0,-0.10418743768693918,-0.1485543369890329,1.0,-0.15478564307078763,-0.20320289132602193,1.0,-0.09864157527417747,-0.20320289132602193,1.0
daily,1001,1998-12-03,14641.0,True,True,True,0.00854783506650043,0.0021865005290879216,0.006567998301497807,0.04616275303739785,0.0008287046866332238,32,0,-0.09623659586093845,-0.10374974386995424,1.0,-0.03128201625572024,-0.10374974386995424,1.0,0.10832593402090021,-0.10374974386995424,1.0
daily,1001,1998-12-04,14703.0,True,True,True,0.005164742209904502,0.001519852554100859,0.0015736179529282977,0.04215906825753914,0.005473453749315818,33,0,-0.08399646330680813,-0.10752907569883698,1.0,0.012990546147044821,-0.10752907569883698,1.0,0.10861728898864177,-0.10752907569883698,1.0
daily,1001,1998-12-07,14775.0,True,True,True,0.0036662417937858914,0.0004321736673259394,0.005250544513556485,0.04837542041589428,-0.00026628249158476563,34,1,-0.08365482233502539,-0.11187817258883248,1.0,0.00027072758037225043,-0.11187817258883248,1.0,0.11505922165820642,-0.11187817258883248,1.0
daily,1001,1998-12-08,14751.0,True,True,False,0.005184540890754731,-0.00028235550931361405,0.008939278316799353,0.05436166665282182,-0.006690831788945869,35,2,-0.09219713917700495,-0.11043319097010372,1.0,0.023388244864754933,-0.11043319097010372,1.0,0.12277133753643821,-0.11043319097010372,1.0
daily,1001,1998-12-09,14890.0,True,True,True,0.006975232621784395,0.0001518732617630501,0.014475521387149654,0.06278531228942655,0.0012195991968990741,36,3,-0.10221625251846878,-0.11873740765614506,1.0,0.039623908663532575,-0.11873740765614506,1.0,0.1163196776359973,-0.11873740765614506,1.0
daily,1001,1998-12-10,14729.0,True,True,True,0.006199602624589432,0.0014348138777001893,0.004756767026986705,0.05284614026334786,-0.004756767026986705,37,0,-0.09294588906239391,-0.10910448774526445,1.0,0.05248149908344083,-0.10910448774526445,1.0,0.1611107339262679,-0.10910448774526445,1.0
