direction,code,signal_month_text,signal_date_text,entry_month_text,entry_price,tp_price,exit_price,exit_rule,ret_net_assumed,p_abs_big,p_side_big,p_side20,abs_gate,side_gate,target20_gate,model_version
down,7717,2011-07,2011-07-29,2011-08,2780.0,2224.0,2224.0,tp20,0.2,0.4136388831030293,0.3573454158480966,0.0868765654424434,0.32,0.3,0.08,20260214053343_m1
down,9501,2011-07,2011-07-29,2011-08,425.0,340.0,340.0,tp20,0.2,0.6421424492414781,0.3234676057630178,0.0848438968373387,0.32,0.3,0.08,20260214053343_m1
up,2317,2011-07,2011-07-29,2011-08,46.5625,55.875,42.3125,month_close,-0.0912751677852349,0.5539964710330965,0.3104606147261788,0.1466431511835052,0.15,0.3,0.14,20260214053343_m1
up,2782,2011-07,2011-07-29,2011-08,352.5,423.0,423.0,tp20,0.1999999999999999,0.5254990804154323,0.41483565922576,0.1529056538534801,0.15,0.3,0.14,20260214053343_m1
up,3064,2011-07,2011-07-29,2011-08,57.21875,68.6625,53.8125,month_close,-0.0595303113052976,0.5668754297183908,0.3631060731150435,0.1498018786868371,0.15,0.3,0.14,20260214053343_m1
up,3092,2011-07,2011-07-29,2011-08,212.444458007813,254.9333496093756,227.777801513672,month_close,0.072175775492788,0.4309279794644644,0.3451922569850982,0.1487270497190403,0.15,0.3,0.14,20260214053343_m1
up,4680,2011-07,2011-07-29,2011-08,207.333343505859,248.8000122070308,222.0,month_close,0.0707394973048631,0.4332056213306116,0.3221997803731367,0.1473475011223227,0.15,0.3,0.14,20260214053343_m1
up,6670,2011-07,2011-07-29,2011-08,63.5,76.2,76.2,tp20,0.1999999999999999,0.5730975970852511,0.3016332803342524,0.1461135111199896,0.15,0.3,0.14,20260214053343_m1
up,7747,2011-07,2011-07-29,2011-08,128.125,153.75,118.75,month_close,-0.073170731707317,0.344452711751911,0.3160042914070516,0.1469757717843575,0.15,0.3,0.14,20260214053343_m1
up,7868,2011-07,2011-07-29,2011-08,43.7999992370605,52.559999084472594,43.0,month_close,-0.0182648230820879,0.4643119390167107,0.3130777623833385,0.1468001800429348,0.15,0.3,0.14,20260214053343_m1
up,9501,2011-07,2011-07-29,2011-08,425.0,510.0,386.0,month_close,-0.0917647058823529,0.6421424492414781,0.3186748434784602,0.1471360049086421,0.15,0.3,0.14,20260214053343_m1
down,3092,2011-08,2011-08-31,2011-09,227.777801513672,182.2222412109376,182.2222412109376,tp20,0.1999999999999999,0.4749469621048517,0.325155281727436,0.0849451573952038,0.32,0.3,0.08,20260214053343_m1
down,5721,2011-08,2011-08-31,2011-09,40.0,32.0,32.0,tp20,0.2,0.7107501987396315,0.5118946610923728,0.0961495201571,0.32,0.3,0.08,20260214053343_m1
down,6890,2011-08,2011-08-31,2011-09,1520.0,1216.0,1216.0,tp20,0.2,0.4459463674364068,0.3183590278289986,0.0845373821612976,0.32,0.3,0.08,20260214053343_m1
down,9501,2011-08,2011-08-31,2011-09,386.0,308.8,308.8,tp20,0.1999999999999999,0.5140989981587882,0.3671774665304624,0.0874664884833854,0.32,0.3,0.08,20260214053343_m1
up,2160,2011-08,2011-08-31,2011-09,243.333343505859,292.0000122070308,292.0000122070308,tp20,0.1999999999999999,0.6760209717097564,0.497339658298956,0.1578558937978718,0.15,0.3,0.14,20260214053343_m1
down,2160,2011-09,2011-09-30,2011-10,306.666687011719,245.3333496093752,245.3333496093752,tp20,0.1999999999999999,0.7689806994970356,0.6411394448391021,0.1039042071819038,0.32,0.3,0.08,20260214053343_m1
down,3655,2011-09,2011-09-30,2011-10,720.0,576.0,696.666687011719,month_close,0.0324073791503903,0.7126419750944658,0.5176434369558525,0.0964944467089088,0.32,0.3,0.08,20260214053343_m1
down,5721,2011-09,2011-09-30,2011-10,30.0,24.0,24.0,tp20,0.2,0.7685055262051136,0.3136048690025095,0.0842521326317082,0.32,0.3,0.08,20260214053343_m1
down,5949,2011-09,2011-09-30,2011-10,2109.0,1687.2,2185.0,month_close,-0.036036036036036,0.4203280923393643,0.3548438731929881,0.0867264728831369,0.32,0.3,0.08,20260214053343_m1
down,8848,2011-09,2011-09-30,2011-10,171.0,136.8,218.0,month_close,-0.2748538011695906,0.6975181505797554,0.3868425036781798,0.0886463907122484,0.32,0.3,0.08,20260214053343_m1
up,1514,2011-09,2011-09-30,2011-10,73.0,87.6,70.0,month_close,-0.0410958904109589,0.4194633771862422,0.3946776637449471,0.1516961741246313,0.15,0.3,0.14,20260214053343_m1
up,1711,2011-09,2011-09-30,2011-10,500.0,600.0,600.0,tp20,0.1999999999999999,0.5810526515049216,0.4255604865247271,0.1535491434914181,0.15,0.3,0.14,20260214053343_m1
up,1898,2011-09,2011-09-30,2011-10,230.0,276.0,245.0,month_close,0.0652173913043479,0.4488314660959675,0.3374141939382306,0.1482603659362283,0.15,0.3,0.14,20260214053343_m1
up,2120,2011-09,2011-09-30,2011-10,68.3333358764648,82.00000305175776,60.6666679382324,month_close,-0.1121951363839817,0.3817530087214874,0.3236312941874995,0.1474333919511844,0.15,0.3,0.14,20260214053343_m1
up,4293,2011-09,2011-09-30,2011-10,38.7999992370605,46.559999084472594,39.2000007629395,month_close,0.0103093178800099,0.4717465097973561,0.4111154688952802,0.1526824424336513,0.15,0.3,0.14,20260214053343_m1
up,4751,2011-09,2011-09-30,2011-10,260.625,312.75,312.75,tp20,0.1999999999999999,0.4358214989951252,0.324474910920373,0.1474840089551568,0.15,0.3,0.14,20260214053343_m1
up,5602,2011-09,2011-09-30,2011-10,244.0,292.8,240.0,month_close,-0.0163934426229508,0.3723228669367125,0.3134190598000756,0.146820657887939,0.15,0.3,0.14,20260214053343_m1
up,5721,2011-09,2011-09-30,2011-10,30.0,36.0,36.0,tp20,0.1999999999999999,0.7685055262051136,0.454900657202604,0.1553095537320907,0.15,0.3,0.14,20260214053343_m1
up,5726,2011-09,2011-09-30,2011-10,3260.0,3912.0,3912.0,tp20,0.1999999999999999,0.6124626498997235,0.507343662092747,0.1584561340254993,0.15,0.3,0.14,20260214053343_m1
up,5727,2011-09,2011-09-30,2011-10,1304.0,1564.8,1564.8,tp20,0.1999999999999999,0.6280017558956396,0.5231482687992248,0.1594044104278879,0.15,0.3,0.14,20260214053343_m1
up,6301,2011-09,2011-09-30,2011-10,1699.0,2038.8,1976.0,month_close,0.163037080635668,0.3711967991932179,0.308073138284281,0.1464999025969913,0.15,0.3,0.14,20260214053343_m1
up,6315,2011-09,2011-09-30,2011-10,113.0,135.6,116.66667175293,month_close,0.0324484225923009,0.5304519905580497,0.4154175370903889,0.1529405665253578,0.15,0.3,0.14,20260214053343_m1
up,6407,2011-09,2011-09-30,2011-10,462.0,554.4,554.4,tp20,0.1999999999999999,0.4364910535446741,0.32990159986941,0.1478096102920991,0.15,0.3,0.14,20260214053343_m1
up,6479,2011-09,2011-09-30,2011-10,263.0,315.6,285.0,month_close,0.0836501901140684,0.3432150747239751,0.3071965748418248,0.146447308790444,0.15,0.3,0.14,20260214053343_m1
up,6481,2011-09,2011-09-30,2011-10,1311.0,1573.2,1573.2,tp20,0.1999999999999999,0.3984351799579429,0.3009921654341695,0.1460750442259846,0.15,0.3,0.14,20260214053343_m1
up,6632,2011-09,2011-09-30,2011-10,312.0,374.4,325.0,month_close,0.0416666666666667,0.362665708137214,0.3040739819340251,0.1462599532159759,0.15,0.3,0.14,20260214053343_m1
up,6674,2011-09,2011-09-30,2011-10,1820.0,2184.0,2090.0,month_close,0.1483516483516482,0.3652515598347976,0.3284744514334296,0.1477239813859402,0.15,0.3,0.14,20260214053343_m1
up,6728,2011-09,2011-09-30,2011-10,1043.0,1251.6,1125.0,month_close,0.0786193672099713,0.4420635139743841,0.3707295711367797,0.1502592885681412,0.15,0.3,0.14,20260214053343_m1
up,6762,2011-09,2011-09-30,2011-10,182.200012207031,218.6400146484372,218.6400146484372,tp20,0.1999999999999999,0.3287307901660864,0.3054336002919789,0.1463415303174532,0.15,0.3,0.14,20260214053343_m1
up,6770,2011-09,2011-09-30,2011-10,601.0,721.1999999999999,604.0,month_close,0.0049916805324459,0.4087226044195304,0.3141973324414677,0.1468673542464225,0.15,0.3,0.14,20260214053343_m1
up,6857,2011-09,2011-09-30,2011-10,212.0,254.4,233.25,month_close,0.1002358490566037,0.3793670249007995,0.3268649445567321,0.1476274109733384,0.15,0.3,0.14,20260214053343_m1
up,6890,2011-09,2011-09-30,2011-10,1024.0,1228.8,1037.0,month_close,0.0126953125,0.557402642127948,0.4827662087281995,0.1569814868236264,0.15,0.3,0.14,20260214053343_m1
up,6997,2011-09,2011-09-30,2011-10,2810.0,3372.0,3050.0,month_close,0.085409252669039,0.5268280007716466,0.4162140289991645,0.1529883560398843,0.15,0.3,0.14,20260214053343_m1
up,7717,2011-09,2011-09-30,2011-10,1525.0,1830.0,1830.0,tp20,0.1999999999999999,0.65824785521938,0.5238562742599631,0.1594468907555322,0.15,0.3,0.14,20260214053343_m1
up,7868,2011-09,2011-09-30,2011-10,37.0,44.4,44.4,tp20,0.1999999999999999,0.4071027828023968,0.3332477937452578,0.1480103819246499,0.15,0.3,0.14,20260214053343_m1
up,8698,2011-09,2011-09-30,2011-10,121.0,145.2,123.0,month_close,0.0165289256198346,0.3986630049716345,0.3745803641694069,0.1504903361500989,0.15,0.3,0.14,20260214053343_m1
up,8715,2011-09,2011-09-30,2011-10,121.0,145.2,145.2,tp20,0.1999999999999999,0.4352933755326104,0.3878868067766421,0.151288722706533,0.15,0.3,0.14,20260214053343_m1
up,8848,2011-09,2011-09-30,2011-10,171.0,205.2,205.2,tp20,0.1999999999999999,0.6975181505797554,0.3106756469015757,0.146656053114029,0.15,0.3,0.14,20260214053343_m1
up,9107,2011-09,2011-09-30,2011-10,181.111114501953,217.3333374023436,181.111114501953,month_close,0.0,0.420815211726618,0.3809889877730493,0.1508748535663174,0.15,0.3,0.14,20260214053343_m1
up,9501,2011-09,2011-09-30,2011-10,240.0,288.0,288.0,tp20,0.1999999999999999,0.6413189342595356,0.5071332400114723,0.1584435087006228,0.15,0.3,0.14,20260214053343_m1
down,2432,2011-10,2011-10-31,2011-11,3425.0,2740.0,2740.0,tp20,0.2,0.4943878706477767,0.4043956898736751,0.0896995818839782,0.32,0.3,0.08,20260214053343_m1
down,3655,2011-10,2011-10-31,2011-11,696.666687011719,557.3333496093752,557.3333496093752,tp20,0.1999999999999999,0.6705986051871778,0.4341895927944016,0.0914872160592217,0.32,0.3,0.08,20260214053343_m1
down,5721,2011-10,2011-10-31,2011-11,40.0,32.0,32.0,tp20,0.2,0.7499733082866304,0.5923190487964031,0.1009749834193418,0.32,0.3,0.08,20260214053343_m1
down,5726,2011-10,2011-10-31,2011-11,4395.0,3516.0,3516.0,tp20,0.2,0.5303165187380062,0.4401304496417496,0.0918436674700626,0.32,0.3,0.08,20260214053343_m1
down,5727,2011-10,2011-10-31,2011-11,1711.0,1368.8000000000002,1368.8000000000002,tp20,0.1999999999999999,0.4963927057006685,0.4060838592360645,0.0898008720457215,0.32,0.3,0.08,20260214053343_m1
down,6474,2011-10,2011-10-31,2011-11,4440.0,3552.0,3552.0,tp20,0.2,0.4529982981072161,0.302197931150641,0.0835677163605961,0.32,0.3,0.08,20260214053343_m1
down,6890,2011-10,2011-10-31,2011-11,1037.0,829.6,829.6,tp20,0.1999999999999999,0.5997560645099312,0.3870432061353545,0.0886584328596789,0.32,0.3,0.08,20260214053343_m1
down,6997,2011-10,2011-10-31,2011-11,3050.0,2440.0,2440.0,tp20,0.2,0.5340379679191901,0.3037544646007161,0.0836611083676006,0.32,0.3,0.08,20260214053343_m1
down,7733,2011-10,2011-10-31,2011-11,302.5,242.0,242.0,tp20,0.2,0.7041448481800604,0.492923000198922,0.095011220503493,0.32,0.3,0.08,20260214053343_m1
down,7868,2011-10,2011-10-31,2011-11,41.7999992370605,33.4399993896484,37.6000022888184,month_close,0.1004783977249051,0.5599090954462672,0.3967017923827015,0.0892379480345197,0.32,0.3,0.08,20260214053343_m1
down,8848,2011-10,2011-10-31,2011-11,218.0,174.4,174.4,tp20,0.1999999999999999,0.7342045668472639,0.460861478565894,0.0930875292055113,0.32,0.3,0.08,20260214053343_m1
up,1711,2011-10,2011-10-31,2011-11,568.0,681.6,675.0,month_close,0.1883802816901407,0.6130438469303933,0.3152548580251276,0.1469308057814421,0.15,0.3,0.14,20260214053343_m1
up,1719,2011-10,2011-10-31,2011-11,142.0,170.4,170.4,tp20,0.1999999999999999,0.4500796640560578,0.3559418158610775,0.1493720232515991,0.15,0.3,0.14,20260214053343_m1
up,2160,2011-10,2011-10-31,2011-11,216.66667175293,260.000006103516,260.000006103516,tp20,0.1999999999999999,0.8118837177905059,0.5606661082689884,0.1616554807960737,0.15,0.3,0.14,20260214053343_m1
up,4316,2011-10,2011-10-31,2011-11,113.0,135.6,97.0,month_close,-0.1415929203539823,0.6343076528884523,0.4107755007036837,0.1526620443421555,0.15,0.3,0.14,20260214053343_m1
up,4565,2011-10,2011-10-31,2011-11,311.5,373.8,324.5,month_close,0.0417335473515247,0.365031979434974,0.3099167764176867,0.1466105208849957,0.15,0.3,0.14,20260214053343_m1
up,7717,2011-10,2011-10-31,2011-11,1822.5,2187.0,1965.0,month_close,0.0781893004115226,0.5949796896449082,0.318556394689362,0.1471288979812962,0.15,0.3,0.14,20260214053343_m1
up,9501,2011-10,2011-10-31,2011-11,286.0,343.2,284.0,month_close,-0.0069930069930069,0.4595369243145289,0.3859699246546413,0.1511737097792129,0.15,0.3,0.14,20260214053343_m1
down,1711,2011-11,2011-11-30,2011-12,675.0,540.0,803.0,month_close,-0.1896296296296296,0.4454784291116587,0.3732738903585328,0.0878322739130696,0.32,0.3,0.08,20260214053343_m1
down,2160,2011-11,2011-11-30,2011-12,300.0,240.0,296.666687011719,month_close,0.01111104329427,0.7248266028277008,0.4439595424289899,0.092073413037297,0.32,0.3,0.08,20260214053343_m1
down,3655,2011-11,2011-11-30,2011-12,538.333374023438,430.6666992187504,678.333374023438,month_close,-0.2600618998477785,0.7036650728771192,0.5008263922943091,0.0954854240292162,0.32,0.3,0.08,20260214053343_m1
down,4565,2011-11,2011-11-30,2011-12,324.5,259.6,317.75,month_close,0.0208012326656394,0.3606752231662583,0.325410540077262,0.0849604728961934,0.32,0.3,0.08,20260214053343_m1
down,5726,2011-11,2011-11-30,2011-12,3815.0,3052.0,3405.0,month_close,0.1074705111402359,0.4156277465801242,0.3099317775432859,0.0840317471441548,0.32,0.3,0.08,20260214053343_m1
down,6728,2011-11,2011-11-30,2011-12,1027.0,821.6,944.0,month_close,0.0808179162609542,0.4300012358080552,0.3130608361522202,0.0842194906606909,0.32,0.3,0.08,20260214053343_m1
down,6997,2011-11,2011-11-30,2011-12,2790.0,2232.0,2600.0,month_close,0.068100358422939,0.5187552095970247,0.3763229918256114,0.0880152200010943,0.32,0.3,0.08,20260214053343_m1
down,7717,2011-11,2011-11-30,2011-12,1965.0,1572.0,1572.0,tp20,0.2,0.5342790014594867,0.4381414287026084,0.0917243262137142,0.32,0.3,0.08,20260214053343_m1
down,7733,2011-11,2011-11-30,2011-12,256.25,205.0,253.0,month_close,0.0126829268292682,0.633505803595131,0.3097964615879141,0.0840236281868325,0.32,0.3,0.08,20260214053343_m1
up,1719,2011-11,2011-11-30,2011-12,185.0,222.0,174.0,month_close,-0.0594594594594594,0.5521162745566845,0.335911938139427,0.1481702305883001,0.15,0.3,0.14,20260214053343_m1
up,2120,2011-11,2011-11-30,2011-12,48.3333358764648,58.00000305175776,47.0,month_close,-0.0275862580615721,0.359492561362692,0.3322402391331099,0.1479499286479211,0.15,0.3,0.14,20260214053343_m1
up,4316,2011-11,2011-11-30,2011-12,97.0,116.4,116.4,tp20,0.1999999999999999,0.6903258202719911,0.5780645643090715,0.1626993881584787,0.15,0.3,0.14,20260214053343_m1
up,4680,2011-11,2011-11-30,2011-12,150.66667175293,180.800006103516,166.66667175293,month_close,0.1061946866805256,0.4682087088158901,0.4133460937215532,0.1528162799232277,0.15,0.3,0.14,20260214053343_m1
up,5721,2011-11,2011-11-30,2011-12,30.0,36.0,36.0,tp20,0.1999999999999999,0.6521737044678891,0.3625640872249811,0.1497693595334333,0.15,0.3,0.14,20260214053343_m1
up,6425,2011-11,2011-11-30,2011-12,1833.0,2199.6,2199.6,tp20,0.1999999999999999,0.393730323624504,0.3119275955249303,0.1467311700314303,0.15,0.3,0.14,20260214053343_m1
up,6890,2011-11,2011-11-30,2011-12,718.0,861.6,861.6,tp20,0.1999999999999999,0.5519962736233942,0.3361788925963148,0.1481862478557133,0.15,0.3,0.14,20260214053343_m1
up,7733,2011-11,2011-11-30,2011-12,256.25,307.5,307.5,tp20,0.1999999999999999,0.633505803595131,0.3237093420072169,0.1474380748203675,0.15,0.3,0.14,20260214053343_m1
up,9107,2011-11,2011-11-30,2011-12,144.444458007813,173.3333496093756,154.444458007813,month_close,0.0692307627299837,0.4649120546192701,0.345188246499606,0.1487268090899108,0.15,0.3,0.14,20260214053343_m1
down,3092,2011-12,2011-12-30,2012-01,200.111129760742,160.0889038085936,160.0889038085936,tp20,0.1999999999999999,0.4552943839751976,0.3512438949863177,0.0865104741907367,0.32,0.3,0.08,20260214053343_m1
down,3655,2011-12,2011-12-30,2012-01,678.333374023438,542.6666992187504,738.333374023438,month_close,-0.0884520831462537,0.6670057805614578,0.3590694887662407,0.0869800098175321,0.32,0.3,0.08,20260214053343_m1
down,5721,2011-12,2011-12-30,2012-01,30.0,24.0,24.0,tp20,0.2,0.7356588632620765,0.4437318893255872,0.0920597538510929,0.32,0.3,0.08,20260214053343_m1
down,7717,2011-12,2011-12-30,2012-01,1752.5,1402.0,1552.5,month_close,0.1141226818830242,0.5405395525882754,0.4243667980176936,0.0908978483726193,0.32,0.3,0.08,20260214053343_m1
up,1514,2011-12,2011-12-30,2012-01,66.0,79.2,79.2,tp20,0.1999999999999999,0.3774557577970501,0.3187852635471804,0.1471426301127653,0.15,0.3,0.14,20260214053343_m1
up,1719,2011-12,2011-12-30,2012-01,174.0,208.8,208.8,tp20,0.1999999999999999,0.5762569080463746,0.334887963416301,0.1481087921049125,0.15,0.3,0.14,20260214053343_m1
up,2120,2011-12,2011-12-30,2012-01,47.0,56.4,56.4,tp20,0.1999999999999999,0.4067114100811432,0.3024308746541554,0.1461613667791838,0.15,0.3,0.14,20260214053343_m1
up,2160,2011-12,2011-12-30,2012-01,296.666687011719,356.00002441406275,356.00002441406275,tp20,0.1999999999999999,0.596698394054078,0.3876426514740192,0.1512740733883756,0.15,0.3,0.14,20260214053343_m1
up,3003,2011-12,2011-12-30,2012-01,323.0,387.6,350.0,month_close,0.0835913312693499,0.4758664041113591,0.4018612820705068,0.1521271912241649,0.15,0.3,0.14,20260214053343_m1
up,3431,2011-12,2011-12-30,2012-01,342.5,411.0,411.0,tp20,0.1999999999999999,0.5572482620438904,0.3438918495048486,0.1486490252702254,0.15,0.3,0.14,20260214053343_m1
up,3436,2011-12,2011-12-30,2012-01,569.0,682.8,682.8,tp20,0.1999999999999999,0.5190896454530279,0.390510135805343,0.1514461224482551,0.15,0.3,0.14,20260214053343_m1
up,3655,2011-12,2011-12-30,2012-01,678.333374023438,814.0000488281255,738.333374023438,month_close,0.0884520831462538,0.6670057805614578,0.3079362917952171,0.1464916918076475,0.15,0.3,0.14,20260214053343_m1
up,4316,2011-12,2011-12-30,2012-01,124.0,148.79999999999998,148.79999999999998,tp20,0.1999999999999999,0.5801844609526141,0.3396674458428186,0.1483955610505036,0.15,0.3,0.14,20260214053343_m1
up,6619,2011-12,2011-12-30,2012-01,895.5,1074.6,1018.5,month_close,0.1373534338358459,0.5658848214127485,0.3289761713121246,0.1477540845786619,0.15,0.3,0.14,20260214053343_m1
up,7733,2011-12,2011-12-30,2012-01,253.0,303.6,303.6,tp20,0.1999999999999999,0.6388798030049538,0.4634637668785463,0.1558233403126472,0.15,0.3,0.14,20260214053343_m1
up,7992,2011-12,2011-12-30,2012-01,340.0,408.0,350.0,month_close,0.0294117647058822,0.4114993080950021,0.3257248068769611,0.1475590027125521,0.15,0.3,0.14,20260214053343_m1
up,9501,2011-12,2011-12-30,2012-01,183.0,219.6,219.6,tp20,0.1999999999999999,0.5179425573327174,0.4071145470631405,0.1524423871237229,0.15,0.3,0.14,20260214053343_m1
down,2160,2012-01,2012-01-31,2012-02,400.000030517578,320.0000244140624,320.0000244140624,tp20,0.2,0.7277621518810956,0.4554280505580137,0.0927615235250385,0.32,0.3,0.08,20260214053343_m1
down,3655,2012-01,2012-01-31,2012-02,738.333374023438,590.6666992187504,590.6666992187504,tp20,0.1999999999999999,0.5299547819717385,0.3293272638678288,0.0851954763236274,0.32,0.3,0.08,20260214053343_m1
down,5445,2012-01,2012-01-31,2012-02,1675.0,1340.0,1450.0,month_close,0.1343283582089552,0.5234318752033217,0.3438215348033785,0.0860651325797604,0.32,0.3,0.08,20260214053343_m1
down,5726,2012-01,2012-01-31,2012-02,3435.0,2748.0,3325.0,month_close,0.032023289665211,0.4169283254288449,0.3408472109566569,0.0858866731489571,0.32,0.3,0.08,20260214053343_m1
down,6425,2012-01,2012-01-31,2012-02,2040.0,1632.0,1632.0,tp20,0.2,0.5783647263178122,0.4379421500556232,0.091712369494895,0.32,0.3,0.08,20260214053343_m1
down,6474,2012-01,2012-01-31,2012-02,3790.0,3032.0,4470.0,month_close,-0.179419525065963,0.4032306067372157,0.3060277980270731,0.083797508373182,0.32,0.3,0.08,20260214053343_m1
down,6619,2012-01,2012-01-31,2012-02,1018.5,814.8000000000001,915.0,month_close,0.101620029455081,0.5110099156360891,0.3824078104640596,0.0883803091194012,0.32,0.3,0.08,20260214053343_m1
up,1514,2012-01,2012-01-31,2012-02,95.0,114.0,114.0,tp20,0.1999999999999999,0.518002250420784,0.4256009512054999,0.1535515713722645,0.15,0.3,0.14,20260214053343_m1
up,2120,2012-01,2012-01-31,2012-02,55.0,66.0,66.0,tp20,0.1999999999999999,0.4729032344699331,0.3898642123423766,0.151407367040477,0.15,0.3,0.14,20260214053343_m1
up,2432,2012-01,2012-01-31,2012-02,1929.0,2314.8,2314.8,tp20,0.1999999999999999,0.5353193408507599,0.3422504581072803,0.1485505417863713,0.15,0.3,0.14,20260214053343_m1
up,3431,2012-01,2012-01-31,2012-02,482.5,579.0,407.5,month_close,-0.155440414507772,0.6152259859535534,0.3314661749284769,0.1479034847956431,0.15,0.3,0.14,20260214053343_m1
up,3436,2012-01,2012-01-31,2012-02,653.0,783.6,783.6,tp20,0.1999999999999999,0.4178967482246289,0.3195204268611853,0.1471867399116056,0.15,0.3,0.14,20260214053343_m1
up,5721,2012-01,2012-01-31,2012-02,30.0,36.0,30.0,month_close,0.0,0.6393042073305985,0.4057714514054195,0.1523618013842596,0.15,0.3,0.14,20260214053343_m1
up,6315,2012-01,2012-01-31,2012-02,144.0,172.79999999999998,172.79999999999998,tp20,0.1999999999999999,0.3743993406716462,0.3046135415633167,0.1462923267937335,0.15,0.3,0.14,20260214053343_m1
up,6670,2012-01,2012-01-31,2012-02,70.0,84.0,73.5,month_close,0.05,0.5203700653991062,0.3971137581599596,0.151842339789532,0.15,0.3,0.14,20260214053343_m1
up,6857,2012-01,2012-01-31,2012-02,218.75,262.5,262.5,tp20,0.1999999999999999,0.539819202540801,0.4652904145753914,0.1559329391744579,0.15,0.3,0.14,20260214053343_m1
up,7868,2012-01,2012-01-31,2012-02,43.7999992370605,52.559999084472594,52.559999084472594,tp20,0.1999999999999999,0.5361368755059897,0.3883505730175655,0.1513165486809884,0.15,0.3,0.14,20260214053343_m1
up,8698,2012-01,2012-01-31,2012-02,122.0,146.4,146.4,tp20,0.1999999999999999,0.3666465326198104,0.3165175591687855,0.1470065678500616,0.15,0.3,0.14,20260214053343_m1
up,8715,2012-01,2012-01-31,2012-02,162.5,195.0,160.0,month_close,-0.0153846153846153,0.3765197852978326,0.3137053520874443,0.1468378354251811,0.15,0.3,0.14,20260214053343_m1
up,9501,2012-01,2012-01-31,2012-02,209.0,250.8,250.8,tp20,0.1999999999999999,0.5444639129327967,0.3672026128588782,0.1500476710714672,0.15,0.3,0.14,20260214053343_m1
down,2432,2012-02,2012-02-29,2012-03,2645.0,2116.0,2293.0,month_close,0.1330812854442344,0.4651738755462735,0.381731582982876,0.0883397354705302,0.32,0.3,0.08,20260214053343_m1
down,5721,2012-02,2012-02-29,2012-03,30.0,24.0,24.0,tp20,0.2,0.6604262168502779,0.3147306973986787,0.0843196823354784,0.32,0.3,0.08,20260214053343_m1
down,5726,2012-02,2012-02-29,2012-03,3325.0,2660.0,3160.0,month_close,0.0496240601503759,0.4239078317153311,0.3828043374699688,0.0884041007397558,0.32,0.3,0.08,20260214053343_m1
down,6890,2012-02,2012-02-29,2012-03,1046.0,836.8000000000001,856.0,month_close,0.1816443594646271,0.4026681173785061,0.3264584104455315,0.0850233451182895,0.32,0.3,0.08,20260214053343_m1
down,7717,2012-02,2012-02-29,2012-03,1585.0,1268.0,1452.0,month_close,0.0839116719242902,0.4527431276259477,0.3288985160166036,0.0851697514525539,0.32,0.3,0.08,20260214053343_m1
up,1719,2012-02,2012-02-29,2012-03,264.0,316.8,249.0,month_close,-0.0568181818181817,0.5127305502052344,0.3531528180541526,0.1492046833831836,0.15,0.3,0.14,20260214053343_m1
up,2160,2012-02,2012-02-29,2012-03,363.333343505859,436.0000122070308,380.000030517578,month_close,0.0458716143442812,0.3885800106136964,0.3029534836385526,0.1461927233182476,0.15,0.3,0.14,20260214053343_m1
up,3655,2012-02,2012-02-29,2012-03,340.5,408.6,316.833343505859,month_close,-0.0695055991017357,0.6183606601657647,0.3836937249925218,0.1510371377994858,0.15,0.3,0.14,20260214053343_m1
up,5721,2012-02,2012-02-29,2012-03,30.0,36.0,30.0,month_close,0.0,0.6604262168502779,0.3456955194515991,0.1487572454670304,0.15,0.3,0.14,20260214053343_m1
up,6958,2012-02,2012-02-29,2012-03,456.0,547.1999999999999,460.0,month_close,0.0087719298245614,0.4488543478821103,0.3425576379413301,0.1485689725764143,0.15,0.3,0.14,20260214053343_m1
down,3092,2012-03,2012-03-30,2012-04,169.444458007813,135.55556640625042,135.55556640625042,tp20,0.1999999999999999,0.5396255241556562,0.3138773232515726,0.084268479886652,0.32,0.3,0.08,20260214053343_m1
down,3436,2012-03,2012-03-30,2012-04,1007.0,805.6,805.6,tp20,0.1999999999999999,0.5383240402442474,0.4058835895057124,0.0897888558619004,0.32,0.3,0.08,20260214053343_m1
down,3655,2012-03,2012-03-30,2012-04,316.833343505859,253.4666748046872,331.666687011719,month_close,-0.0468174950960794,0.6120613829543203,0.42816980661165,0.0911260288882566,0.32,0.3,0.08,20260214053343_m1
down,3661,2012-03,2012-03-30,2012-04,129.625,103.7,103.7,tp20,0.1999999999999999,0.7322159427057334,0.5027726608255277,0.0956022001410893,0.32,0.3,0.08,20260214053343_m1
down,4316,2012-03,2012-03-30,2012-04,142.0,113.6,137.0,month_close,0.0352112676056338,0.5631075748835583,0.4271055670993792,0.0910621745175204,0.32,0.3,0.08,20260214053343_m1
down,5721,2012-03,2012-03-30,2012-04,30.0,24.0,24.0,tp20,0.2,0.7296592264257745,0.3424952565793153,0.0859855558863166,0.32,0.3,0.08,20260214053343_m1
down,5727,2012-03,2012-03-30,2012-04,1303.0,1042.4,1132.0,month_close,0.1312356101304681,0.4300999383459227,0.3077334654774403,0.0838998484202041,0.32,0.3,0.08,20260214053343_m1
down,6753,2012-03,2012-03-30,2012-04,6040.0,4832.0,5160.0,month_close,0.1456953642384106,0.5675948391512102,0.451452408228662,0.0925229849852774,0.32,0.3,0.08,20260214053343_m1
down,7717,2012-03,2012-03-30,2012-04,1452.0,1161.6,1246.5,month_close,0.1415289256198347,0.4155105400009425,0.3004536359551949,0.0834630586488693,0.32,0.3,0.08,20260214053343_m1
