direction,code,signal_month,signal_dt,entry_month,entry_price,tp_price,next_high,next_low,next_close,exit_price,exit_rule,ret_net_assumed,win,p_abs_big,p_side_big,p_side20,abs_gate,side_gate,target20_gate,model_version
down,8848,201908,1567123200,201909,291.0,232.8,314.0,249.0,254.0,254.0,month_close,0.12714776632302405,1,0.6261804216574179,0.35758958914190847,0.0868912158400722,0.32,0.3,0.08,20260214053343_m1
down,9517,201908,1567123200,201909,1177.0,941.6,1304.0,1066.0,1274.0,1274.0,month_close,-0.08241291418861513,0,0.4467694185798626,0.30190926983318683,0.0835503966815489,0.32,0.3,0.08,20260214053343_m1
up,3474,201908,1567123200,201909,339.0,406.8,397.0,341.0,370.0,370.0,month_close,0.09144542772861364,1,0.44874739099705363,0.3130200432291084,0.146796716893681,0.15,0.3,0.14,20260214053343_m1
up,3623,201908,1567123200,201909,998.0,1197.6,1588.0,937.0,1529.0,1197.6,tp20,0.19999999999999996,1,0.46850188492582406,0.33466819783751567,0.14809560617018544,0.15,0.3,0.14,20260214053343_m1
up,3962,201908,1567123200,201909,456.0,547.1999999999999,558.0,453.5,496.25,547.1999999999999,tp20,0.19999999999999996,1,0.470035240130889,0.3645056248321391,0.14988585178986283,0.15,0.3,0.14,20260214053343_m1
up,3989,201908,1567123200,201909,431.0,517.1999999999999,475.0,399.0,410.0,410.0,month_close,-0.04872389791183296,0,0.6808689220528988,0.3572587510940391,0.14945103936557683,0.15,0.3,0.14,20260214053343_m1
up,4028,201908,1567123200,201909,867.0,1040.3999999999999,983.0,847.0,974.0,974.0,month_close,0.12341407151095729,1,0.4810281525526982,0.3589378497847338,0.1495517852870185,0.15,0.3,0.14,20260214053343_m1
up,5541,201908,1567123200,201909,1884.0,2260.7999999999997,2381.0,1906.0,2241.0,2260.7999999999997,tp20,0.19999999999999996,1,0.3614039245595846,0.30680464260668067,0.14642379285633533,0.15,0.3,0.14,20260214053343_m1
up,6232,201908,1567123200,201909,2956.0,3547.2,3350.0,2551.0,3255.0,3255.0,month_close,0.10115020297699595,1,0.4497691258681932,0.3057648773574282,0.14636140694138017,0.15,0.3,0.14,20260214053343_m1
up,6315,201908,1567123200,201909,231.333343505859,277.6000122070308,286.333343505859,227.333343505859,284.666687011719,277.6000122070308,tp20,0.19999999999999996,1,0.386392433710111,0.32784166521140706,0.14768601421261893,0.15,0.3,0.14,20260214053343_m1
up,6407,201908,1567123200,201909,1058.0,1269.6,1349.0,1046.0,1284.0,1269.6,tp20,0.19999999999999996,1,0.4585778314844137,0.3493384715884818,0.1489758225952434,0.15,0.3,0.14,20260214053343_m1
up,6619,201908,1567123200,201909,588.0,705.6,708.0,571.0,597.0,705.6,tp20,0.19999999999999996,1,0.6007806918509574,0.43186490565177443,0.15392740863904095,0.15,0.3,0.14,20260214053343_m1
up,7638,201908,1567123200,201909,709.090881347656,850.9090576171872,860.909118652344,727.272705078125,844.545471191406,850.9090576171872,tp20,0.19999999999999996,1,0.4069833405360195,0.30010236157521125,0.14602165599444716,0.15,0.3,0.14,20260214053343_m1
up,7776,201908,1567123200,201909,548.0,657.6,672.0,488.0,499.0,657.6,tp20,0.19999999999999996,1,0.43694210001566364,0.3254485556945456,0.14754242764160724,0.15,0.3,0.14,20260214053343_m1
up,9107,201908,1567123200,201909,118.777786254883,142.5333435058596,152.66667175293,119.111122131348,139.66667175293,142.5333435058596,tp20,0.19999999999999996,1,0.47578439336447576,0.3710008842333994,0.15027556735393846,0.15,0.3,0.14,20260214053343_m1
up,9467,201908,1567123200,201909,750.666687011719,900.8000244140627,856.666687011719,666.0,677.0,677.0,month_close,-0.09813501556193205,0,0.4879232496267135,0.3242426986196759,0.14747007621711505,0.15,0.3,0.14,20260214053343_m1
down,3452,201909,1569801600,201910,906.5,725.2,1082.5,887.5,1043.5,1043.5,month_close,-0.151130722559294,0,0.4937558865010518,0.3626587765948414,0.08719536708724818,0.32,0.3,0.08,20260214053343_m1
down,3479,201909,1569801600,201910,5280.0,4224.0,5220.0,4545.0,4755.0,4755.0,month_close,0.09943181818181818,1,0.5664394506028129,0.43246230822462434,0.09138357898503514,0.32,0.3,0.08,20260214053343_m1
down,3687,201909,1569801600,201910,1439.0,1151.2,1687.0,1408.0,1635.0,1635.0,month_close,-0.13620569840166782,0,0.5305891615525914,0.34317717689167426,0.08602647110505815,0.32,0.3,0.08,20260214053343_m1
down,3692,201909,1569801600,201910,3160.0,2528.0,3280.0,2831.0,2831.0,2831.0,month_close,0.10411392405063291,1,0.47911458377131805,0.3794533540106038,0.08820304173219391,0.32,0.3,0.08,20260214053343_m1
down,3993,201909,1569801600,201910,4680.0,3744.0,4715.0,4070.0,4215.0,4215.0,month_close,0.09935897435897435,1,0.5687313301645451,0.5138892635148015,0.09626919630244578,0.32,0.3,0.08,20260214053343_m1
down,4384,201909,1569801600,201910,1785.0,1428.0,1837.5,1542.5,1787.5,1787.5,month_close,-0.0014005602240896359,0,0.4031610670078849,0.3259528412005528,0.08499301096359085,0.32,0.3,0.08,20260214053343_m1
down,4443,201909,1569801600,201910,1021.25,817.0,1200.0,885.0,967.5,967.5,month_close,0.05263157894736842,1,0.5489111743419902,0.4138772906506714,0.09026847793059797,0.32,0.3,0.08,20260214053343_m1
