code,box_start_dt,box_confirm_dt,box_low,box_high,box_width_pct,breakout_dt,breakout_dir,months_to_breakout
1001,1994-06-01,1994-08-01,19993.0,21572.0,0.07597738481895826,1994-09-01,down,1.0
1001,1994-07-01,1994-09-01,19414.0,20907.0,0.07405570298355696,1994-11-01,down,2.0
1001,1994-09-01,1994-11-01,18666.0,20700.0,0.10333790580704161,1995-02-01,down,3.0
1001,1994-12-01,1995-02-01,16518.0,19833.0,0.1823883799620368,1995-03-01,down,1.0
1001,1995-03-01,1995-05-01,15256.0,17189.0,0.11915549391277547,1995-06-01,down,1.0
1001,1995-04-01,1995-06-01,14376.0,17189.0,0.17823538729605576,1995-08-01,up,2.0
1001,1995-08-01,1995-10-01,16274.0,18847.0,0.14652202386036844,1995-12-01,up,2.0
1001,1995-10-01,1995-12-01,17337.0,20023.0,0.14379014989293362,1996-01-01,up,1.0
1001,1995-11-01,1996-01-01,17408.0,21021.0,0.18803507767571365,1996-03-01,up,2.0
1001,1996-01-01,1996-03-01,19627.0,21486.0,0.09043368277673729,1996-04-01,up,1.0
1001,1996-02-01,1996-04-01,19627.0,22347.0,0.12960404059655978,1996-12-01,down,8.0
1001,1996-10-01,1996-12-01,18819.0,21788.0,0.14623094540350187,1997-01-01,down,1.0
1001,1997-01-01,1997-03-01,17019.0,19500.0,0.1358744763000082,1997-05-01,up,2.0
1001,1997-03-01,1997-05-01,17447.0,20612.0,0.16632071257783967,1997-10-01,down,5.0
1001,1997-11-01,1998-01-01,14488.0,17352.0,0.1798994974874372,1998-08-01,down,7.0
1001,1998-06-01,1998-08-01,13792.0,16756.0,0.1940552572999869,1998-09-01,down,1.0
1001,1998-09-01,1998-11-01,12787.0,15320.0,0.1802397979151101,1999-03-01,up,4.0
1001,1999-04-01,1999-06-01,15813.0,17958.0,0.12703206893488497,1999-11-01,up,5.0
1001,1999-09-01,1999-11-01,16652.0,19036.0,0.13360233131584848,2000-01-01,up,2.0
1001,1999-11-01,2000-01-01,17857.0,19595.0,0.09281213286339848,2000-02-01,up,1.0
1001,1999-12-01,2000-02-01,18006.0,20046.0,0.10722169662567013,2000-03-01,up,1.0
1001,2000-01-01,2000-03-01,18068.0,20809.0,0.1410088226972246,2000-05-01,down,2.0
1001,2000-05-01,2000-07-01,15394.0,18586.0,0.18787522071806945,2000-10-01,down,3.0
1001,2000-08-01,2000-10-01,14333.0,17210.0,0.18241765209396696,2000-12-01,down,2.0
1001,2000-11-01,2001-01-01,13123.0,15602.0,0.17260226283724978,2001-02-01,down,1.0
1001,2000-12-01,2001-02-01,12784.0,15273.0,0.17742452863812952,2001-07-01,down,5.0
1001,2001-09-01,2001-11-01,9382.0,11186.0,0.17541812524309608,2002-04-01,up,5.0
1001,2002-03-01,2002-05-01,10540.0,12081.0,0.13624508200344812,2002-07-01,down,2.0
1001,2002-09-01,2002-11-01,8197.0,9884.0,0.18660472319008906,2003-03-01,down,4.0
1001,2003-01-01,2003-03-01,7824.0,8829.0,0.12069897315798955,2003-06-01,up,3.0
1001,2003-04-01,2003-06-01,7603.0,9188.0,0.1887916145554166,2003-07-01,up,1.0
1001,2003-08-01,2003-10-01,9224.0,11238.0,0.1968527025706187,2004-03-01,up,5.0
1001,2004-01-01,2004-03-01,10299.0,11869.0,0.14164561530133526,2005-08-01,up,17.0
1001,2005-06-01,2005-08-01,11148.0,12612.0,0.12323232323232323,2005-09-01,up,1.0
1001,2005-07-01,2005-09-01,11540.0,13678.0,0.16956142437941152,2005-11-01,up,2.0
1001,2005-09-01,2005-11-01,12498.0,15013.0,0.18283595652648033,2005-12-01,up,1.0
1001,2005-12-01,2006-02-01,14880.0,16777.0,0.1198471112234261,2006-03-01,up,1.0
1001,2006-01-01,2006-03-01,15059.0,17125.0,0.12838677603778276,2007-01-01,up,10.0
1001,2006-11-01,2007-01-01,15615.0,17617.0,0.1204862782859894,2007-05-01,up,4.0
1001,2007-03-01,2007-05-01,16532.0,17875.0,0.07806550992530589,2007-06-01,up,1.0
1001,2007-04-01,2007-06-01,16999.0,18297.0,0.0735494106980961,2007-08-01,down,2.0
1001,2007-06-01,2007-08-01,15262.0,18297.0,0.18087547304746865,2008-01-01,down,5.0
1001,2008-02-01,2008-04-01,11691.0,14105.0,0.18716080012405023,2008-05-01,up,1.0
1001,2008-04-01,2008-06-01,12521.0,14601.0,0.15338101909888652,2008-09-01,down,3.0
1001,2008-07-01,2008-09-01,11160.0,13603.0,0.19731050357388039,2008-10-01,down,1.0
1001,2009-05-01,2009-07-01,8827.0,10359.0,0.1596997810903784,2009-08-01,up,1.0
1001,2009-06-01,2009-08-01,9050.0,10767.0,0.17328556290053995,2010-03-01,up,7.0
1001,2010-01-01,2010-03-01,9867.0,11147.0,0.12182354620729038,2010-05-01,down,2.0
1001,2010-03-01,2010-05-01,9395.0,11408.0,0.19352977935874632,2010-08-01,down,3.0
1001,2010-06-01,2010-08-01,8807.0,10251.0,0.15153741211039984,2011-02-01,up,6.0
1001,2010-12-01,2011-02-01,9918.0,10891.0,0.09351722812244702,2011-03-01,down,1.0
1001,2011-04-01,2011-06-01,9318.0,10017.0,0.07230411171450737,2011-08-01,down,2.0
1001,2011-06-01,2011-08-01,8619.0,10207.0,0.16870285774992033,2011-11-01,down,3.0
1001,2011-09-01,2011-11-01,8135.0,9152.0,0.11766066986753052,2012-02-01,up,3.0
1001,2011-12-01,2012-02-01,8272.0,9866.0,0.17576359025250854,2012-03-01,up,1.0
1001,2012-02-01,2012-04-01,8780.0,10255.0,0.15497767270816917,2012-05-01,down,1.0
1001,2012-03-01,2012-05-01,8455.0,10255.0,0.19241047568145378,2012-12-01,up,7.0
1001,2013-01-01,2013-03-01,10398.0,12650.0,0.195418257549462,2013-04-01,up,1.0
1001,2013-06-01,2013-08-01,12415.0,14953.0,0.18547208418591055,2013-11-01,up,3.0
1001,2013-09-01,2013-11-01,13407.0,15729.0,0.15939044481054365,2013-12-01,up,1.0
1001,2013-10-01,2013-12-01,13748.0,16320.0,0.17107888785419714,2014-11-01,up,11.0
1001,2014-09-01,2014-11-01,14529.0,17520.0,0.18665168960029954,2015-02-01,up,3.0
1001,2014-12-01,2015-02-01,16592.0,18865.0,0.12821163663028456,2015-03-01,up,1.0
1001,2015-01-01,2015-03-01,16592.0,19778.0,0.1751993401154798,2015-05-01,up,2.0
1001,2015-03-01,2015-05-01,18577.0,20655.0,0.10593393148450245,2015-09-01,down,4.0
1001,2015-09-01,2015-11-01,16901.0,19994.0,0.16766499525680986,2016-02-01,down,3.0
1001,2016-02-01,2016-04-01,14865.0,17905.0,0.18553555080866646,2016-11-01,up,7.0
1001,2016-09-01,2016-11-01,16111.0,18482.0,0.13707975602000405,2016-12-01,up,1.0
1001,2016-10-01,2016-12-01,16111.0,19592.0,0.19499761924768227,2017-06-01,up,6.0
1001,2017-04-01,2017-06-01,18224.0,20318.0,0.10866068185356234,2017-10-01,up,4.0
1001,2017-08-01,2017-10-01,19239.0,22086.0,0.1377858439201452,2017-11-01,up,1.0
1001,2017-09-01,2017-11-01,19239.0,23382.0,0.1944112057436475,2018-09-01,up,10.0
1001,2018-07-01,2018-09-01,21462.0,24286.0,0.123458949025094,2018-12-01,down,3.0
1001,2018-11-01,2019-01-01,18948.0,22698.0,0.18008932430485522,2019-10-01,up,9.0
1001,2019-08-01,2019-10-01,20110.0,23008.0,0.13442181919384016,2019-11-01,up,1.0
1001,2019-09-01,2019-11-01,20554.0,23608.0,0.1383089533988497,2020-03-01,down,4.0
1001,2020-05-01,2020-07-01,19448.0,23185.0,0.1753102057091924,2020-11-01,up,4.0
1001,2020-09-01,2020-11-01,22878.0,26834.0,0.1591567428387512,2020-12-01,up,1.0
1001,2020-10-01,2020-12-01,22948.0,27602.0,0.1841345202769535,2021-02-01,up,2.0
1001,2020-12-01,2021-02-01,26327.0,30714.0,0.15381918269315054,2022-09-01,down,19.0
1001,2022-07-01,2022-09-01,25805.0,29222.0,0.12419357769822087,2023-05-01,up,8.0
1001,2023-03-01,2023-05-01,26632.0,31560.0,0.16937036018696727,2023-06-01,up,1.0
1001,2023-05-01,2023-07-01,28931.0,33772.0,0.1544104747779213,2024-01-01,up,6.0
1001,2023-11-01,2024-01-01,31301.0,36984.0,0.16644943984769714,2024-02-01,up,1.0
1001,2024-02-01,2024-04-01,35854.0,41087.0,0.1360263058707321,2025-08-01,up,16.0
1001,2025-06-01,2025-08-01,37320.0,43876.0,0.16148578747721562,2025-09-01,up,1.0
1001,2025-07-01,2025-09-01,39288.0,45852.0,0.15419309372797746,2025-10-01,up,1.0
1001,2025-10-01,2025-12-01,44357.0,52640.0,0.17078878728208088,2026-01-01,up,1.0
1001,2025-11-01,2026-01-01,48235.0,54490.0,0.12178145534193234,2026-02-01,up,1.0
1306,2001-09-01,2001-11-01,956.0,1120.0,0.1579961464354528,2002-08-01,down,9.0
1306,2002-06-01,2002-08-01,935.0,1142.0,0.19932595089070776,2002-09-01,down,1.0
1306,2002-07-01,2002-09-01,882.0,1070.0,0.19262295081967212,2002-10-01,down,1.0
1306,2002-08-01,2002-10-01,821.0,988.0,0.18463239358761746,2003-03-01,down,5.0
1306,2003-01-01,2003-03-01,775.0,879.0,0.12575574365175332,2003-06-01,up,3.0
1306,2003-04-01,2003-06-01,781.0,919.0,0.1623529411764706,2003-07-01,up,1.0
1306,2003-06-01,2003-08-01,852.0,1020.0,0.1794871794871795,2003-10-01,up,2.0
1306,2003-09-01,2003-11-01,961.0,1124.0,0.15635491606714627,2004-03-01,up,4.0
1306,2004-01-01,2004-03-01,1024.0,1208.0,0.16487455197132617,2005-08-01,up,17.0
1306,2005-06-01,2005-08-01,1153.0,1286.0,0.1090610906109061,2005-09-01,up,1.0
1306,2005-11-01,2006-01-01,1472.0,1737.0,0.16516048613275164,2007-02-01,up,13.0
1306,2006-12-01,2007-02-01,1610.0,1843.0,0.13495511149724876,2007-11-01,down,9.0
1306,2007-09-01,2007-11-01,1435.0,1700.0,0.16905901116427433,2008-01-01,down,2.0
1306,2008-02-01,2008-04-01,1157.0,1404.0,0.19289340101522842,2008-05-01,up,1.0
1306,2008-04-01,2008-06-01,1243.0,1481.0,0.17474302496328928,2008-09-01,down,3.0
1306,2009-04-01,2009-06-01,804.0,981.0,0.19831932773109243,2010-03-01,up,9.0
1306,2010-01-01,2010-03-01,889.0,1008.0,0.12546125461254612,2010-06-01,down,3.0
1306,2010-04-01,2010-06-01,859.0,1026.0,0.17718832891246683,2010-08-01,down,2.0
1306,2010-06-01,2010-08-01,809.0,927.0,0.1359447004608295,2011-02-01,up,6.0
1306,2010-12-01,2011-02-01,872.0,992.0,0.12875536480686695,2011-07-01,down,5.0
1306,2011-05-01,2011-07-01,826.0,894.0,0.07906976744186046,2011-08-01,down,1.0
1306,2011-06-01,2011-08-01,744.0,894.0,0.18315018315018314,2012-05-01,down,9.0
1306,2012-03-01,2012-05-01,730.0,887.0,0.19418676561533704,2013-01-01,up,8.0
1306,2013-06-01,2013-08-01,1062.0,1248.0,0.16103896103896104,2013-11-01,up,3.0
1306,2013-09-01,2013-11-01,1121.0,1286.0,0.13710012463647694,2013-12-01,up,1.0
1306,2013-10-01,2013-12-01,1160.0,1329.0,0.135797509039775,2014-09-01,up,9.0
1306,2014-07-01,2014-09-01,1243.0,1370.0,0.09720627631075392,2014-11-01,up,2.0
1306,2014-09-01,2014-11-01,1202.0,1445.0,0.18360408009066867,2015-02-01,up,3.0
1306,2014-12-01,2015-02-01,1374.0,1565.0,0.12997618237495748,2015-03-01,up,1.0
1306,2015-01-01,2015-03-01,1374.0,1632.0,0.17165668662674652,2015-05-01,up,2.0
1306,2015-03-01,2015-05-01,1538.0,1734.0,0.1198044009779951,2015-09-01,down,4.0
1306,2015-09-01,2015-11-01,1405.0,1651.0,0.16099476439790575,2016-02-01,down,3.0
1306,2016-03-01,2016-05-01,1295.0,1465.0,0.12318840579710146,2016-11-01,up,6.0
1306,2016-09-01,2016-11-01,1316.0,1509.0,0.1366371681415929,2016-12-01,up,1.0
1306,2016-10-01,2016-12-01,1318.0,1597.0,0.1914236706689537,2017-05-01,up,5.0
1306,2017-03-01,2017-05-01,1502.0,1648.0,0.0926984126984127,2017-06-01,up,1.0
1306,2017-04-01,2017-06-01,1502.0,1689.0,0.11720463804450015,2017-09-01,up,3.0
1306,2017-07-01,2017-09-01,1612.0,1725.0,0.06772550194785736,2017-10-01,up,1.0
1306,2017-08-01,2017-10-01,1612.0,1824.0,0.12339930151338765,2017-11-01,up,1.0
1306,2017-09-01,2017-11-01,1612.0,1898.0,0.16296296296296298,2018-12-01,down,13.0
1306,2018-11-01,2019-01-01,1455.0,1751.0,0.18465377417342482,2019-12-01,up,11.0
1306,2019-10-01,2019-12-01,1615.0,1813.0,0.11551925320886815,2020-02-01,down,2.0
1306,2019-12-01,2020-02-01,1556.0,1813.0,0.15256752745621846,2020-03-01,down,1.0
1306,2020-05-01,2020-07-01,1486.0,1715.0,0.1430802874101843,2020-11-01,up,4.0
1306,2020-09-01,2020-11-01,1637.0,1863.0,0.12914285714285714,2021-02-01,up,3.0
1306,2020-12-01,2021-02-01,1819.0,2054.0,0.12135295636457527,2021-09-01,up,7.0
1306,2021-07-01,2021-09-01,1936.0,2188.0,0.12221144519883609,2022-09-01,down,12.0
1306,2022-07-01,2022-09-01,1894.0,2068.5,0.0880757097791798,2023-03-01,up,6.0
1306,2023-01-01,2023-03-01,1943.0,2164.0,0.10762113464816167,2023-05-01,up,2.0
1306,2023-03-01,2023-05-01,1993.5,2314.0,0.14881021474172954,2023-06-01,up,1.0
1306,2023-04-01,2023-06-01,2069.0,2447.5,0.16760766079929149,2023-11-01,up,5.0
1306,2023-09-01,2023-11-01,2294.5,2524.5,0.09545548869059971,2024-01-01,up,2.0
1306,2023-11-01,2024-01-01,2398.5,2684.5,0.11253196930946291,2024-02-01,up,1.0
1306,2023-12-01,2024-02-01,2398.5,2817.5,0.16065950920245398,2024-03-01,up,1.0
1306,2024-01-01,2024-03-01,2441.5,2953.5,0.18980537534754402,2025-06-01,up,15.0
1306,2025-05-01,2025-07-01,2822.0,3102.0,0.09453072248480757,2025-08-01,up,1.0
1306,2025-06-01,2025-08-01,2909.0,3252.0,0.11134556078558676,2025-10-01,up,2.0
1306,2025-08-01,2025-10-01,2990.5,3510.0,0.15983385893392815,2025-12-01,up,2.0
1306,2025-10-01,2025-12-01,3220.0,3606.0,0.11309698212716085,2026-01-01,up,1.0
1306,2025-11-01,2026-01-01,3355.0,3859.0,0.13972830607152759,2026-02-01,up,1.0
1308,2002-03-01,2002-05-01,1011.0,1150.0,0.12864414622859788,2002-07-01,down,2.0
1308,2002-06-01,2002-08-01,932.0,1139.0,0.19990342829550942,2002-10-01,down,2.0
1308,2002-08-01,2002-10-01,818.0,987.0,0.18725761772853186,2003-03-01,down,5.0
1308,2003-01-01,2003-03-01,771.0,878.0,0.12977562158884173,2003-06-01,up,3.0
1308,2003-04-01,2003-06-01,779.0,918.0,0.16381850324101355,2003-07-01,up,1.0
1308,2003-06-01,2003-08-01,849.0,1015.0,0.1781115879828326,2003-09-01,up,1.0
1308,2003-07-01,2003-09-01,910.0,1093.0,0.18272591113330006,2004-03-01,up,6.0
1308,2004-01-01,2004-03-01,1020.0,1202.0,0.1638163816381638,2005-08-01,up,17.0
1308,2005-06-01,2005-08-01,1148.0,1282.0,0.1102880658436214,2005-09-01,up,1.0
1308,2005-11-01,2006-01-01,1470.0,1734.0,0.1647940074906367,2007-02-01,up,13.0
1308,2006-12-01,2007-02-01,1606.0,1840.0,0.13580963435867674,2007-11-01,down,9.0
1308,2007-09-01,2007-11-01,1433.0,1698.0,0.16927499201533056,2008-01-01,down,2.0
1308,2008-02-01,2008-04-01,1151.0,1400.0,0.19521756174049393,2008-05-01,up,1.0
1308,2008-04-01,2008-06-01,1240.0,1478.0,0.1751287711552612,2008-09-01,down,3.0
1308,2009-05-01,2009-07-01,840.0,965.0,0.13850415512465375,2010-03-01,up,8.0
1308,2010-01-01,2010-03-01,871.0,986.0,0.12385568120624664,2010-06-01,down,3.0
1308,2010-04-01,2010-06-01,837.0,1004.0,0.18142313959804454,2010-08-01,down,2.0
1308,2010-06-01,2010-08-01,794.0,906.0,0.13176470588235295,2011-02-01,up,6.0
1308,2010-12-01,2011-02-01,855.0,973.0,0.12910284463894967,2011-05-01,down,3.0
1308,2011-04-01,2011-06-01,809.0,880.0,0.08407341622261694,2011-08-01,down,2.0
1308,2011-06-01,2011-08-01,734.0,875.0,0.1752641392169049,2013-01-01,up,17.0
1308,2013-06-01,2013-08-01,1050.0,1234.0,0.16112084063047286,2013-11-01,up,3.0
1308,2013-09-01,2013-11-01,1110.0,1271.0,0.13523729525409492,2013-12-01,up,1.0
1308,2013-10-01,2013-12-01,1148.0,1314.0,0.1348497156783103,2014-09-01,up,9.0
1308,2014-07-01,2014-09-01,1229.0,1354.0,0.09678668215253582,2014-11-01,up,2.0
1308,2014-09-01,2014-11-01,1189.0,1427.0,0.1819571865443425,2015-02-01,up,3.0
1308,2014-12-01,2015-02-01,1359.0,1548.0,0.13003095975232198,2015-03-01,up,1.0
1308,2015-01-01,2015-03-01,1359.0,1614.0,0.1715438950554995,2015-05-01,up,2.0
1308,2015-03-01,2015-05-01,1522.0,1715.0,0.1192462156317578,2015-09-01,down,4.0
1308,2015-09-01,2015-11-01,1392.0,1633.0,0.15933884297520662,2016-02-01,down,3.0
1308,2016-03-01,2016-05-01,1283.0,1449.0,0.12152269399707175,2016-11-01,up,6.0
1308,2016-09-01,2016-11-01,1305.0,1494.0,0.13504823151125403,2016-12-01,up,1.0
1308,2016-10-01,2016-12-01,1306.0,1582.0,0.19113573407202217,2017-05-01,up,5.0
1308,2017-03-01,2017-05-01,1488.0,1632.0,0.09230769230769231,2017-06-01,up,1.0
1308,2017-04-01,2017-06-01,1488.0,1671.0,0.11585944919278253,2017-09-01,up,3.0
1308,2017-07-01,2017-09-01,1597.0,1709.0,0.0677555958862674,2017-10-01,up,1.0
1308,2017-08-01,2017-10-01,1597.0,1806.0,0.12283279459300617,2017-11-01,up,1.0
1308,2017-09-01,2017-11-01,1597.0,1879.0,0.1622554660529344,2018-12-01,down,13.0
1308,2018-11-01,2019-01-01,1440.0,1731.0,0.18353831598864712,2019-12-01,up,11.0
1308,2019-10-01,2019-12-01,1598.0,1793.0,0.11501032143910352,2020-02-01,down,2.0
1308,2019-12-01,2020-02-01,1540.0,1793.0,0.15181518151815182,2020-03-01,down,1.0
1308,2020-05-01,2020-07-01,1471.0,1696.0,0.1420903062835491,2020-11-01,up,4.0
1308,2020-09-01,2020-11-01,1620.0,1845.0,0.12987012987012986,2021-02-01,up,3.0
1308,2020-12-01,2021-02-01,1800.0,2032.0,0.12108559498956159,2021-09-01,up,7.0
1308,2021-07-01,2021-09-01,1916.0,2164.0,0.12156862745098039,2022-09-01,down,12.0
1308,2022-07-01,2022-09-01,1872.0,2044.0,0.08784473953013279,2023-03-01,up,6.0
1308,2023-01-01,2023-03-01,1922.0,2138.5,0.1066371136559537,2023-05-01,up,2.0
1308,2023-03-01,2023-05-01,1971.0,2286.5,0.1482090428655314,2023-06-01,up,1.0
1308,2023-04-01,2023-06-01,2046.0,2418.0,0.16666666666666666,2023-11-01,up,5.0
1308,2023-09-01,2023-11-01,2268.0,2495.0,0.09531807684232627,2024-01-01,up,2.0
1308,2023-11-01,2024-01-01,2369.0,2654.0,0.11347800119450528,2024-02-01,up,1.0
1308,2023-12-01,2024-02-01,2369.0,2784.0,0.16107122064816612,2024-03-01,up,1.0
1308,2024-01-01,2024-03-01,2414.0,2918.0,0.18904726181545387,2025-06-01,up,15.0
1308,2025-05-01,2025-07-01,2789.0,3065.0,0.0942944994875299,2025-08-01,up,1.0
1308,2025-06-01,2025-08-01,2874.0,3212.0,0.11107459743674006,2025-09-01,up,1.0
1308,2025-07-01,2025-09-01,2874.0,3291.0,0.13527980535279804,2025-10-01,up,1.0
1308,2025-08-01,2025-10-01,2955.0,3469.0,0.16002490660024907,2025-12-01,up,2.0
1308,2025-10-01,2025-12-01,3183.0,3559.0,0.11153960249184218,2026-01-01,up,1.0
1308,2025-11-01,2026-01-01,3315.0,3811.0,0.13920853213584058,2026-02-01,up,1.0
1332,1994-06-01,1994-08-01,466.0,534.0,0.136,1995-01-01,down,5.0
1332,1994-11-01,1995-01-01,431.0,482.0,0.11171960569550932,1995-03-01,down,2.0
1332,1995-01-01,1995-03-01,401.0,476.0,0.17103762827822122,1997-01-01,down,22.0
1332,1998-10-01,1998-12-01,120.0,144.0,0.18181818181818182,1999-03-01,up,3.0
1332,2000-06-01,2000-08-01,174.0,206.0,0.16842105263157894,2001-04-01,up,8.0
1332,2001-05-01,2001-07-01,216.0,254.0,0.16170212765957448,2001-09-01,down,2.0
1332,2001-09-01,2001-11-01,193.0,232.0,0.18352941176470589,2001-12-01,down,1.0
1332,2002-01-01,2002-03-01,166.0,191.0,0.1400560224089636,2002-05-01,up,2.0
1332,2002-03-01,2002-05-01,170.0,200.0,0.16216216216216217,2002-08-01,up,3.0
1332,2002-06-01,2002-08-01,177.0,216.0,0.1984732824427481,2002-09-01,up,1.0
1332,2002-09-01,2002-11-01,201.0,234.0,0.15172413793103448,2002-12-01,up,1.0
1332,2002-10-01,2002-12-01,209.0,244.0,0.1545253863134658,2003-01-01,up,1.0
1332,2003-01-01,2003-03-01,241.0,275.0,0.13178294573643412,2003-05-01,up,2.0
1332,2003-03-01,2003-05-01,251.0,299.0,0.17454545454545456,2003-10-01,down,5.0
1332,2003-12-01,2004-02-01,221.0,262.0,0.16977225672877846,2004-06-01,up,4.0
1332,2004-06-01,2004-08-01,261.0,314.0,0.18434782608695652,2004-09-01,up,1.0
1332,2004-08-01,2004-10-01,283.0,345.0,0.19745222929936307,2005-02-01,up,4.0
1332,2004-12-01,2005-02-01,301.0,356.0,0.167427701674277,2005-03-01,up,1.0
1332,2005-01-01,2005-03-01,332.0,385.0,0.14783821478382148,2005-05-01,up,2.0
1332,2005-06-01,2005-08-01,386.0,460.0,0.17494089834515367,2005-12-01,up,4.0
1332,2005-10-01,2005-12-01,422.0,505.0,0.1790722761596548,2006-03-01,up,3.0
1332,2006-04-01,2006-06-01,509.0,608.0,0.17726051924798567,2006-08-01,up,2.0
1332,2006-12-01,2007-02-01,637.0,777.0,0.19801980198019803,2007-05-01,up,3.0
1332,2007-03-01,2007-05-01,690.0,840.0,0.19607843137254902,2007-07-01,down,2.0
1332,2009-08-01,2009-10-01,256.0,291.0,0.12797074954296161,2009-11-01,down,1.0
1332,2009-09-01,2009-11-01,242.0,282.0,0.15267175572519084,2010-06-01,up,7.0
1332,2010-04-01,2010-06-01,254.0,301.0,0.16936936936936936,2010-11-01,down,5.0
1332,2010-09-01,2010-11-01,240.0,286.0,0.17490494296577946,2011-03-01,down,4.0
1332,2011-07-01,2011-09-01,260.0,294.0,0.12274368231046931,2012-05-01,down,8.0
1332,2013-01-01,2013-03-01,176.0,202.0,0.13756613756613756,2013-09-01,up,6.0
1332,2013-07-01,2013-09-01,196.0,221.0,0.11990407673860912,2013-11-01,up,2.0
1332,2013-09-01,2013-11-01,192.0,229.0,0.17577197149643706,2013-12-01,up,1.0
1332,2013-12-01,2014-02-01,199.0,243.0,0.19909502262443438,2014-05-01,up,3.0
1332,2014-06-01,2014-08-01,286.0,337.0,0.1637239165329053,2014-11-01,up,3.0
1332,2014-12-01,2015-02-01,342.0,416.0,0.19525065963060687,2015-11-01,up,9.0
1332,2017-01-01,2017-03-01,520.0,608.0,0.15602836879432624,2017-06-01,up,3.0
1332,2017-06-01,2017-08-01,581.0,700.0,0.18579234972677597,2018-02-01,down,6.0
1332,2018-01-01,2018-03-01,513.0,609.0,0.1711229946524064,2018-09-01,up,6.0
1332,2019-08-01,2019-10-01,576.0,686.0,0.17432646592709986,2020-02-01,down,4.0
1332,2020-06-01,2020-08-01,439.0,532.0,0.19155509783728114,2020-10-01,down,2.0
1332,2020-09-01,2020-11-01,400.0,482.0,0.18594104308390022,2021-02-01,up,3.0
1332,2021-03-01,2021-05-01,494.0,573.0,0.14807872539831302,2021-08-01,up,3.0
1332,2021-06-01,2021-08-01,507.0,617.0,0.19572953736654805,2021-09-01,up,1.0
1332,2021-09-01,2021-11-01,567.0,689.0,0.1942675159235669,2021-12-01,down,1.0
1332,2021-12-01,2022-02-01,520.0,599.0,0.14119749776586238,2023-05-01,up,15.0
1332,2023-03-01,2023-05-01,534.0,649.0,0.1944209636517329,2023-07-01,up,2.0
1332,2023-05-01,2023-07-01,584.0,690.0,0.1664050235478807,2023-08-01,up,1.0
1332,2023-08-01,2023-10-01,664.200012207031,789.299987792969,0.1721361893167361,2024-01-01,up,3.0
1332,2023-11-01,2024-01-01,680.5,821.0,0.18714618714618714,2024-02-01,up,1.0
1332,2024-03-01,2024-05-01,853.200012207031,1002.5,0.16090961557455907,2025-09-01,up,16.0
1357,2014-11-01,2015-01-01,360500.0,422000.0,0.15718849840255592,2015-02-01,down,1.0
1357,2015-05-01,2015-07-01,252100.0,301000.0,0.17682155125655397,2015-09-01,up,2.0
1357,2016-12-01,2017-02-01,188600.0,220800.0,0.15730337078651685,2017-05-01,down,3.0
1357,2017-03-01,2017-05-01,174400.0,210900.0,0.18946275629379705,2017-06-01,down,1.0
1357,2017-05-01,2017-07-01,168300.0,189500.0,0.11850195640022358,2017-09-01,down,2.0
1357,2017-07-01,2017-09-01,162400.0,186000.0,0.1354764638346728,2017-10-01,down,1.0
1357,2017-11-01,2018-01-01,113500.0,138700.0,0.1998413957176844,2018-09-01,down,8.0
1357,2019-03-01,2019-05-01,106100.0,124700.0,0.1611785095320624,2019-10-01,down,5.0
1357,2019-11-01,2020-01-01,84300.0,97000.0,0.14009928295642582,2020-02-01,up,1.0
1357,2020-07-01,2020-09-01,68600.0,83500.0,0.19592373438527286,2020-11-01,down,2.0
1357,2021-03-01,2021-05-01,38700.0,46700.0,0.1873536299765808,2021-09-01,down,4.0
1357,2022-11-01,2023-01-01,33100.0,40400.0,0.19863945578231293,2023-03-01,down,2.0
1357,2023-02-01,2023-04-01,30600.0,36900.0,0.18666666666666668,2023-05-01,down,1.0
1357,2023-06-01,2023-08-01,21900.0,26700.0,0.19753086419753085,2023-11-01,down,3.0
1357,2024-10-01,2024-12-01,11130.0,13200.0,0.17016029593094945,2025-03-01,up,3.0
1375,2020-12-01,2021-02-01,1600.0,1902.0,0.1724728726442033,2021-03-01,up,1.0
1375,2021-02-01,2021-04-01,1723.0,2029.0,0.1631130063965885,2021-06-01,down,2.0
1375,2021-04-01,2021-06-01,1662.0,1997.0,0.1831101393823449,2021-08-01,down,2.0
1375,2021-06-01,2021-08-01,1532.0,1805.0,0.16362001798022174,2021-10-01,down,2.0
1375,2021-08-01,2021-10-01,1416.0,1695.0,0.17936354869816779,2021-11-01,down,1.0
1375,2021-12-01,2022-02-01,1101.0,1276.0,0.1472444257467396,2022-04-01,down,2.0
1375,2022-02-01,2022-04-01,1033.0,1258.0,0.19642077695329552,2022-05-01,down,1.0
1375,2022-07-01,2022-09-01,894.0,1045.0,0.1557503867973182,2022-10-01,up,1.0
1375,2022-08-01,2022-10-01,938.0,1092.0,0.15172413793103448,2023-07-01,down,9.0
1375,2023-05-01,2023-07-01,914.0,1051.0,0.13944020356234096,2023-09-01,down,2.0
1375,2023-07-01,2023-09-01,867.0,984.0,0.12641815235008103,2024-02-01,up,5.0
1375,2023-12-01,2024-02-01,908.0,1025.0,0.12105535437144335,2024-03-01,up,1.0
1375,2024-04-01,2024-06-01,956.0,1048.0,0.09181636726546906,2024-12-01,up,6.0
1375,2024-10-01,2024-12-01,997.0,1085.0,0.0845341018251681,2025-01-01,up,1.0
