code,dt,o,h,l,c,n1_l,n1_c,n2_o,n2_c,n4_c,confirm_break_low_n1,confirm_close_below_low_n1,ret1_after_confirm,ret3_after_confirm
2413,2020-12-01,9869.0,9900.0,8295.0,9743.0,8741.0,8811.0,9150.0,8425.0,7577.0,False,False,0.07923497267759563,0.17191256830601093
