cnt_60_above,n,rev5_drop3,rev10_drop5,down20_ge10,avg_ret5,avg_ret20
117,1555,0.4790996784565916,0.4418006430868167,0.3048231511254019,0.0032770703348008723,0.0117754386755695
118,1490,0.46442953020134226,0.44093959731543625,0.312751677852349,0.002982546319913548,0.011761230961113185
119,1444,0.46537396121883656,0.4155124653739612,0.3060941828254848,0.0030159861475120677,0.011928701014599159
120,1397,0.4853256979241231,0.4330708661417323,0.31066571224051537,0.0018162323351138116,0.012099274118516053
121,1347,0.4840386043058649,0.42464736451373425,0.32219747587230885,0.0027558446479128184,0.013159626316958689
122,1293,0.47873163186388246,0.4300077339520495,0.31013147718484146,0.0034448878965954773,0.015785018351040687
123,1248,0.47435897435897434,0.4238782051282051,0.3092948717948718,0.004879011687353977,0.018161576725962844
124,1212,0.4645214521452145,0.43481848184818483,0.30033003300330036,0.00547699587112911,0.019050427944228066
125,1157,0.44684528954191877,0.4191875540190147,0.29732065687121867,0.0061352875574697905,0.01805252914054304
126,1118,0.4677996422182469,0.4275491949910555,0.3023255813953488,0.0031328232076161208,0.0158885476951576
127,1084,0.47509225092250923,0.4511070110701107,0.29612546125461253,0.0022059839397725856,0.01529860282968006
128,1054,0.4857685009487666,0.4459203036053131,0.3036053130929791,0.0026180951978705042,0.015142477819166184
129,1021,0.4877571008814887,0.4573947110675808,0.31047992164544563,0.0016013052321977412,0.015708627243004133
130,985,0.48020304568527916,0.449746192893401,0.29746192893401013,0.0011751227513265316,0.01540304322493943
131,946,0.46511627906976744,0.43868921775898523,0.3054968287526427,0.0020800588566997533,0.015031599795704828
132,909,0.4598459845984598,0.43234323432343236,0.2992299229922992,0.0026398578337906904,0.013340295262085852
133,872,0.4690366972477064,0.40940366972477066,0.29701834862385323,0.0027264688656092,0.012110514324642345
134,841,0.4589774078478002,0.4102259215219976,0.29369797859690844,0.0015282011492569847,0.010313069504794485
135,816,0.4583333333333333,0.4019607843137255,0.29044117647058826,0.003236085763624087,0.012357025471295023
136,794,0.45843828715365237,0.3904282115869018,0.29219143576826195,0.005934946393809761,0.013956004912037903
137,766,0.4556135770234987,0.40600522193211486,0.30678851174934724,0.00713173571299313,0.013166617403848911
138,743,0.4670255720053836,0.40242261103633914,0.3041722745625841,0.005601417534070778,0.012618748463350232
139,719,0.4631432545201669,0.4089012517385257,0.3045897079276773,0.006109067588974837,0.010788176712620577
140,702,0.44017094017094016,0.4045584045584046,0.3162393162393162,0.005203455893042208,0.010368074452125321
141,679,0.4565537555228277,0.4374079528718704,0.32106038291605304,0.0022960340206782445,0.00790167375212213
142,659,0.44916540212443096,0.4188163884673748,0.34597875569044007,0.002539860093421937,0.00657208993127621
143,645,0.4449612403100775,0.4263565891472868,0.32558139534883723,0.0021872262796673874,0.006966990694493306
144,630,0.4396825396825397,0.43333333333333335,0.3476190476190476,0.0024428670806777653,0.009044236581474876
145,616,0.45454545454545453,0.42045454545454547,0.32792207792207795,0.0009281927045398399,0.0101301479223324
146,597,0.4472361809045226,0.4438860971524288,0.304857621440536,-9.459028331466776e-05,0.012921909200418023
147,584,0.4674657534246575,0.4520547945205479,0.3270547945205479,-0.002501171728131218,0.012999313360934326
148,566,0.4628975265017668,0.45229681978798586,0.3215547703180212,-0.0012887198502712941,0.013666908176100256
149,549,0.4899817850637523,0.43897996357012753,0.33697632058287796,-0.0018703937026254855,0.01039633341111986
150,528,0.49053030303030304,0.4412878787878788,0.32954545454545453,0.0017409484816419871,0.011458532444231452
151,510,0.47843137254901963,0.4392156862745098,0.31176470588235294,0.003882413739511538,0.013385659948953174
152,489,0.46421267893660534,0.4274028629856851,0.3006134969325153,0.0065675574027219555,0.018453413419552443
153,472,0.4703389830508475,0.4427966101694915,0.3050847457627119,0.006384163176399807,0.018715902514155888
154,451,0.4434589800443459,0.43015521064301554,0.3215077605321508,0.005765436436131322,0.017690944225795334
155,435,0.4689655172413793,0.43448275862068964,0.3080459770114943,0.0037995672315712338,0.019094575120403547
156,426,0.48826291079812206,0.431924882629108,0.323943661971831,0.0038925266570379482,0.01763153874453078
157,413,0.4891041162227603,0.4261501210653753,0.3220338983050847,0.003226927556220347,0.01763154235229197
158,402,0.4601990049751244,0.4427860696517413,0.32338308457711445,0.0038497106487945633,0.01736235892042294
159,386,0.4533678756476684,0.42487046632124353,0.3290155440414508,0.0037443766941652637,0.01709830571267162
160,369,0.45257452574525747,0.44986449864498645,0.3224932249322493,0.0016102654687685626,0.016146712046813016
161,359,0.45125348189415043,0.45403899721448465,0.34818941504178275,0.0017111193362685892,0.014410773462838743
162,344,0.4796511627906977,0.4738372093023256,0.3488372093023256,0.003221397167762516,0.013891355476991602
163,335,0.4507462686567164,0.4597014925373134,0.3492537313432836,0.003524081631531912,0.01291453744827621
164,325,0.47384615384615386,0.46153846153846156,0.36615384615384616,0.001989599951105868,0.0138491370268168
165,309,0.47249190938511326,0.44660194174757284,0.343042071197411,0.002667314597719741,0.014669108478192798
166,300,0.49666666666666665,0.43,0.3466666666666667,0.0021659575487513894,0.012822126089109704
167,286,0.4965034965034965,0.43356643356643354,0.3706293706293706,0.003121467302874869,0.01005824140208691
