test_month,p_down_th,p_turn_th,train_n,train_hit10,train_stop5,train_avg_ret20,test_n,test_hit10,test_stop5,test_avg_ret20,test_baseline_hit10,test_baseline_stop5,test_baseline_avg_ret20,test_hit10_lift
2006-12,0.55,0.58,26263,0.35357727601568745,0.6508776605871378,-0.012377756970221051,1717,0.20151426907396622,0.6196854979615609,-0.027276203010633653,0.06126343276087175,0.6144421010344481,-0.034819019256631514,3.289307503556527
2007-01,0.55,0.6,22239,0.35748010252259543,0.658482845451684,-0.014003464322633422,422,0.42890995260663506,0.6635071090047393,0.02466412309194447,0.11269472986410341,0.6231355651309247,-0.03084386011849702,3.8059450794535823
2007-02,0.55,0.6,22435,0.3560508134611099,0.6591486516603521,-0.013675151567174734,583,0.7101200686106347,0.46826758147512865,0.07699395060076936,0.3191512752858399,0.43106860158311344,0.030605335946773147,2.2250265739174417
2007-03,0.55,0.6,22609,0.36772966517758415,0.6521739130434783,-0.00978026866178925,1796,0.1965478841870824,0.6570155902004454,-0.011700047994522303,0.12400118378218408,0.49097366084640426,-0.003474144444675432,1.5850484502819844
2007-04,0.55,0.6,24154,0.35377163202782147,0.6518589053572907,-0.009489045563593692,770,0.4025974025974026,0.6064935064935065,0.020759840728907637,0.20578512396694215,0.45,0.0066899773365408114,1.9563970166379805
2007-05,0.55,0.58,29554,0.35352236583880353,0.633281450903431,-0.004447642656853377,2205,0.16281179138321997,0.7024943310657596,-0.036401808568560685,0.12337662337662338,0.5475206611570248,-0.023253271564398797,1.3196324143692566
2007-06,0.55,0.58,30107,0.35214401966320125,0.6269306141428903,-0.001007056654655682,1501,0.24117255163224516,0.603597601598934,0.0006648506994072446,0.10029440628066733,0.4822374877330716,-0.006083443612764702,2.4046460872138726
2007-07,0.55,0.6,24512,0.35468342036553524,0.6267134464751958,0.0004878155727654328,1042,0.8109404990403071,0.41362763915547024,0.11392062317362214,0.5852849336455894,0.3289422326307572,0.07794626821378636,1.3855482217681003
2007-08,0.58,0.62,15717,0.36253737990710694,0.6216199020169243,0.004116290354233881,164,0.823170731707317,0.3780487804878049,0.059432715741642515,0.45233428367783324,0.4787954383464006,0.02760304758734154,1.8198283026753843
2007-09,0.52,0.55,41591,0.3327402563054507,0.5861123800822293,0.005976168255775148,766,0.1514360313315927,0.7676240208877284,-0.03547400252455885,0.17907559198542805,0.7174408014571949,-0.04483965284597482,0.845654227092632
2007-10,0.52,0.55,38703,0.35100638193421696,0.5667002557941245,0.010206285033131335,4355,0.661308840413318,0.5120551090700345,0.0711336481128927,0.5060543964232489,0.46385991058122206,0.056862626713787424,1.306793983191125
2007-11,0.55,0.6,22161,0.39456703217363837,0.5969947204548531,0.013384410285216215,770,0.6857142857142857,0.5,0.06331346455501206,0.3427289573783283,0.619233395103872,-0.0006875567617860766,2.0007480282949834
2007-12,0.58,0.58,16906,0.37211640837572457,0.5930438897432864,0.01474492324913419,2305,0.8603036876355749,0.3067245119305857,0.13926268039350795,0.7984537742939977,0.2671534414259637,0.12507451035027972,1.0774621090573033
2008-01,0.58,0.5,19821,0.4291408102517532,0.5521416679279552,0.0299658358583695,599,0.7896494156928213,0.42237061769616024,0.04108392172291853,0.5180619573373352,0.6182870618501447,0.007395166916503106,1.5242374092692592
2008-02,0.62,0.62,6214,0.5199549404570325,0.506758931445124,0.049385787685812844,2,1.0,0.5,0.16778115253351622,0.5904276985743381,0.5108961303462322,0.05970160008185706,1.6936874784408418
2008-03,0.62,0.62,5246,0.5697674418604651,0.5015249714067861,0.05518883066430075,343,0.37026239067055394,0.7376093294460642,-0.04127777149694153,0.3123415475103945,0.7306561200689585,-0.04403835503713916,1.1854407254553028
2008-04,0.62,0.62,5137,0.5629744987346701,0.5154759587307767,0.0512119103505066,260,0.19230769230769232,0.8961538461538462,-0.06748019229924761,0.15319557904853437,0.7435848149927919,-0.06109718009710237,1.2553083679181547
2008-05,0.62,0.62,5063,0.5443412996247284,0.5283428797155837,0.043714665262082064,428,0.3317757009345794,0.7733644859813084,-0.023614170738931687,0.21633064516129033,0.636391129032258,-0.005054875507035479,1.5336509567898544
2008-06,0.62,0.6,5500,0.5289090909090909,0.5430909090909091,0.03951445469581774,76,0.7631578947368421,0.3815789473684211,0.0924867819588709,0.5334928229665071,0.32507177033492823,0.06525652271598752,1.430493273542601
2008-07,0.62,0.5,5074,0.5610957824201813,0.535672053606622,0.046692436414611814,219,0.4977168949771689,0.3515981735159817,0.02875938924096652,0.3951188532026855,0.5815641444383959,0.030003531133503663,1.2596637465989335
2008-08,0.62,0.5,5232,0.5590596330275229,0.5275229357798165,0.04587981899190208,361,0.5817174515235457,0.42382271468144045,0.0661094324329512,0.5295124037639007,0.4347495485220036,0.05904470760461432,1.098590792941882
2008-09,0.62,0.5,5502,0.5559796437659033,0.5219920029080335,0.04584301700077185,196,0.7857142857142857,0.42346938775510207,0.14177369656810532,0.9337583424643889,0.41587807550552847,0.22536484378305938,0.841453564570697
2008-10,0.62,0.5,4972,0.6283185840707964,0.4893403057119871,0.05999933422814551,417,0.7338129496402878,0.9760191846522782,-0.029167262506134762,0.756791017747193,0.7403114813473379,0.007724409845914365,0.969637498902529
2008-11,0.62,0.5,5332,0.6346586646661665,0.5264441110277569,0.05266200937278184,1402,0.7731811697574893,0.5292439372325249,0.11210026681938669,0.5956175298804781,0.6378928729526339,0.011991448628584502,1.2981168803286274
2008-12,0.62,0.6,6449,0.6828965731121104,0.5175996278492789,0.0690479105462146,506,0.5395256916996047,0.8280632411067194,0.029233653911866848,0.40460838232505214,0.751849042290916,-0.008918282940238468,1.3334515923749781
2009-01,0.62,0.6,6732,0.6822638146167558,0.5407011289364231,0.06687251080843352,627,0.7671451355661882,0.3939393939393939,0.09352833969838709,0.5924185463659147,0.5071010860484545,0.06777975890630508,1.2949377433777225
2009-02,0.62,0.6,6980,0.680945558739255,0.5319484240687679,0.06660863752930142,3,0.6666666666666666,0.3333333333333333,0.030331281922479653,0.5012531328320802,0.6016081871345029,-0.013145201871525377,1.33
2009-03,0.62,0.6,6978,0.6807108053883635,0.5321008885067354,0.06655684734717623,1084,0.14944649446494465,0.8542435424354243,-0.0808778464227063,0.1411587091904133,0.8603510096244574,-0.12788179427235702,1.0587125323124889
2009-04,0.62,0.62,7870,0.6120711562897078,0.5748411689961881,0.04780054101688366,1504,0.2526595744680851,0.8151595744680851,-0.07041419998078025,0.1572842998585573,0.7728429985855728,-0.08059942371930856,1.606387762130721
2009-05,0.62,0.62,8775,0.5416524216524217,0.6278062678062678,0.02493524634458016,727,0.09628610729023383,0.9174690508940853,-0.10326467172447971,0.07854785478547854,0.7953795379537953,-0.09457390776584783,1.2258273323084392
2009-06,0.62,0.6,9560,0.5035564853556486,0.6509414225941422,0.014003959781190142,458,0.5087336244541485,0.6593886462882096,0.03277797716002202,0.3202878992352677,0.6083670715249663,-0.003180439818988786,1.5883635493842303
2009-07,0.62,0.6,8940,0.4588366890380313,0.6959731543624161,0.00030725473710861695,841,0.10225921521997622,0.8929845422116528,-0.09140323950659553,0.15730136005726558,0.7075876879026486,-0.05717477464407614,0.6500847493165268
2009-08,0.62,0.6,9483,0.41569123695033217,0.72329431614468,-0.009198495358919985,89,0.4044943820224719,0.43820224719101125,0.011153698390394129,0.22919010123734535,0.4649418822647169,0.014368565838607968,1.764885917143448
2009-09,0.62,0.6,9570,0.4154649947753396,0.7206896551724138,-0.009046208426014647,365,0.5123287671232877,0.5041095890410959,0.027779107934962667,0.4928512225445503,0.337546622461666,0.04088158724038969,1.039520130391838
2009-10,0.52,0.6,36378,0.42289295728187365,0.6977019077464401,-0.011365942375506958,2055,0.424330900243309,0.5931873479318734,0.05316432992743186,0.41312089971883786,0.418369259606373,0.05549989411695056,1.0271349150626377
2009-11,0.52,0.55,57373,0.4316490335175082,0.6521360221707074,-0.0009660489867733204,2504,0.26677316293929715,0.6944888178913738,-0.05146946457747839,0.30844793713163066,0.616585668493434,-0.034603953975738524,0.8648887894019252
2009-12,0.52,0.55,55528,0.43480766460164244,0.6484296210920617,-0.0025994913466961585,2384,0.08515100671140939,0.8351510067114094,-0.06004648507833197,0.050135628098400525,0.7111589187166776,-0.04691299443521275,1.6984130834919362
2010-01,0.52,0.6,34190,0.417285756069026,0.696665691722726,-0.010488571351105706,907,0.48732083792723263,0.5523704520396913,0.0372512894049801,0.31671826625386995,0.3557275541795666,0.03055180225995924,1.5386571911094442
2010-02,0.52,0.6,34474,0.41692289841619773,0.6978302488832163,-0.009942722734204946,1719,0.13612565445026178,0.7079697498545666,-0.056650707107420734,0.06553147574819401,0.6176470588235294,-0.049855437712592425,2.077256049800058
2010-03,0.52,0.6,34396,0.3894348180020933,0.7111001279218514,-0.016828329550956946,1542,0.04798962386511025,0.893644617380026,-0.0948847485497396,0.017919229740572345,0.755817063385932,-0.07371534754314255,2.678107516890257
2010-04,0.52,0.6,35132,0.36300239098257997,0.724439257656837,-0.025319779505157285,292,0.7671232876712328,0.5856164383561644,0.10770114481278625,0.47235475722705583,0.3928337543268781,0.06029763773782694,1.6240405668286408
2010-05,0.52,0.6,34858,0.36060588674049,0.7196339434276207,-0.024140686724777986,429,0.31934731934731936,0.5268065268065268,0.011142484288719511,0.36956996289019867,0.3885614494651823,0.02047880833520286,0.8641051801122681
2010-06,0.52,0.55,54686,0.3268478221116922,0.7019163954211316,-0.028479791975720217,1023,0.5493646138807429,0.47702834799608995,0.05650604524281046,0.30886931767636333,0.4048572191086202,0.029014737405970596,1.7786312282930388
2010-07,0.52,0.5,61324,0.30981344987280673,0.6807612027917291,-0.028847165375835093,848,0.3160377358490566,0.47995283018867924,0.027005156701069098,0.2297734627831715,0.434211742949607,0.02680907213062157,1.3754318363008238
2010-08,0.52,0.5,58334,0.2851510268454075,0.6907635341310385,-0.03528896630853727,2296,0.3392857142857143,0.38414634146341464,0.010333803604865258,0.2085613415710503,0.40123565754633717,0.001688339696721189,1.6267910041714528
2010-09,0.52,0.5,59284,0.2831792726536671,0.6781593684636664,-0.032864037144416935,1570,0.3076433121019108,0.4821656050955414,0.0270160129344994,0.18687064291247096,0.4618512780790085,0.014590616313741542,1.6462902214448367
2010-10,0.52,0.5,56512,0.2925219422423556,0.6610631370328426,-0.02599786000534373,3489,0.2545141874462597,0.5998853539696188,-0.03608373231295682,0.16013513513513514,0.5394787644787645,-0.02935765228908714,1.589371297132761
2010-11,0.52,0.5,53329,0.3009619531586941,0.6385456318325864,-0.01981440073669728,3553,0.03264846608499859,0.8198705319448354,-0.08304588869349853,0.01725633857129085,0.7319965294514605,-0.07054891820225226,1.8919694899424044
2010-12,0.52,0.55,42442,0.31292116299891615,0.6353376372461241,-0.0158435314566836,1521,0.06771860618014464,0.8040762656147271,-0.07493193657397654,0.022016328777176405,0.62838271718191,-0.0423337852587787,3.075835524873986
2011-01,0.52,0.55,40219,0.2831746189611875,0.6408413933712922,-0.020638761855756412,455,0.34285714285714286,0.7692307692307693,-0.09161881054314792,0.07317813765182186,0.5523279352226721,-0.03304175507196368,4.6852400711321875
2011-02,0.52,0.55,36316,0.293479458090098,0.6227558101112457,-0.016293613078509874,941,0.6025504782146652,0.7151965993623804,0.030021287843809582,0.5713562753036437,0.42580971659919026,0.058653904288859166,1.0545967625794317
2011-03,0.52,0.55,34565,0.296658469550123,0.6321134095182989,-0.01783118165697962,1836,0.761437908496732,0.3927015250544662,0.034934924348694586,0.5255951861864481,0.45469608441615067,0.011547672322156251,1.4487155295722625
2011-04,0.52,0.55,32986,0.290456557327351,0.6424543745831565,-0.020599076483330654,918,0.24074074074074073,0.5904139433551199,0.011988126075458416,0.14636015325670498,0.521551724137931,0.00013268977878742524,1.6448516579406631
2011-05,0.52,0.5,37989,0.2653926136513201,0.6390270867882808,-0.025487144630662227,1666,0.22809123649459784,0.5300120048019208,-0.0037912179129322063,0.16475095785440613,0.34855817705182496,0.007845185991657271,1.3844607610486055
2011-06,0.52,0.5,36957,0.26419893389614957,0.6297047920556322,-0.022571735543573983,2602,0.0830130668716372,0.7213681783243658,-0.052421883514902075,0.03275412684622068,0.704257167680278,-0.05235365781314283,2.5344307684152367
2011-07,0.52,0.5,36508,0.2665991015667799,0.6204393557576422,-0.021885507575602176,2418,0.5053763440860215,0.3837882547559967,0.061253716596991345,0.6033333333333334,0.2319047619047619,0.07609699786188269,0.8376403493138477
2011-08,0.52,0.5,36111,0.2700285231646867,0.6151311234803799,-0.0203021231751963,1402,0.5520684736091298,0.38231098430813126,0.02329265752109982,0.3386335403726708,0.4320496894409938,0.014312999264590941,1.63028290996093
2011-09,0.52,0.5,33809,0.29926942530095535,0.5991895649087521,-0.01491125779262826,2330,0.34334763948497854,0.6845493562231759,-0.011648112849694955,0.2856190476190476,0.5534285714285714,0.0033968931827720074,1.2021174440120956
2011-10,0.52,0.5,32742,0.3296988577362409,0.5759269439863173,-0.0059979359725066735,3351,0.41211578633243806,0.5646075798269173,0.03887457268825851,0.25495238095238093,0.4697142857142857,0.025509045412299088,1.6164421951776615
2011-11,0.52,0.5,35077,0.32810673660803374,0.57530575590843,-0.0042248493476121024,3549,0.30233868695407157,0.5652296421527191,-0.01402418589871977,0.16066666666666668,0.5305714285714286,-0.015373973636833543,1.8817760598801134
2011-12,0.52,0.5,37574,0.32101985415446854,0.5777399265449513,-0.0061951317159035565,3408,0.24413145539906103,0.5184859154929577,-0.016954219186511157,0.11490093187369944,0.4922645435628336,-0.02126977132130933,2.124712579941592
2012-01,0.6,0.62,6109,0.32001964314945164,0.5647405467343264,-0.007337396566039515,454,0.2092511013215859,0.8766519823788547,-0.10451141782400597,0.04793768101468091,0.7135723559372815,-0.06931355920474731,4.365065161527166
2012-02,0.62,0.62,3933,0.3012967200610221,0.5619120264429189,-0.008896405157078036,119,0.35294117647058826,0.6470588235294118,0.016704478583850102,0.04879371103280022,0.7450076804915514,-0.05456330000891309,7.233333333333333
2012-03,0.62,0.62,3587,0.3200446055199331,0.5793141901310287,-0.0062709581986544975,253,0.45454545454545453,0.525691699604743,0.029460962221537206,0.22873873873873873,0.41018018018018015,0.021138988988848587,1.987181782376741
2012-04,0.62,0.62,3818,0.3287061288632792,0.5764798323729702,-0.004290047492582239,367,0.670299727520436,0.40599455040871935,0.09365915689527332,0.5123584905660378,0.2438679245283019,0.08220037204002198,1.3082631397010902
2012-05,0.62,0.58,4586,0.3547754034016572,0.5558220671609245,0.006293137206131284,749,0.2977303070761015,0.4165554072096128,-0.012484813779175376,0.38805031446540883,0.3538185085354897,0.013256098531713058,0.7672466584294997
2012-06,0.62,0.6,4621,0.3795715213157325,0.5165548582557888,0.01040924093286192,7,1.0,0.8571428571428571,0.2762872269676561,0.15224975400304142,0.7531979604615797,-0.02069511178597746,6.568155111633373
2012-07,0.62,0.58,4594,0.3950805398345668,0.501306051371354,0.0159668784354488,1540,0.5318181818181819,0.4155844155844156,0.04044602352736435,0.29250424372375594,0.4331278477619941,0.0027833526441147943,1.8181554395512856
2012-08,0.62,0.58,6082,0.42864189411377834,0.47648799736928643,0.02350787699989636,654,0.38990825688073394,0.6116207951070336,0.024483559748627187,0.20531420653680008,0.4588801043279811,0.008318080775852697,1.8990807477847258
2012-09,0.62,0.58,6696,0.4230884109916368,0.486857825567503,0.02325420856249843,181,0.585635359116022,0.4696132596685083,0.010697979983771281,0.2219814851290132,0.49970454993106167,-4.7537145098561823e-05,2.6382171412884152
2012-10,0.62,0.58,6492,0.4183610597658657,0.49799753542821934,0.02128516797657921,399,0.3583959899749373,0.7518796992481203,-0.05366179457197158,0.14569199457259158,0.5924355495251018,-0.023312923215606244,2.4599566436463687
2012-11,0.62,0.6,6477,0.4211826462868612,0.5125829859502856,0.01703776725797192,221,0.14479638009049775,0.8959276018099548,-0.14402302592536392,0.06725302061122956,0.7404939587775409,-0.08359044815897265,2.1530093187564634
2012-12,0.62,0.58,6909,0.41033434650455924,0.5217831813576495,0.011928344139578,726,0.05371900826446281,0.9297520661157025,-0.1810333390414065,0.038786331500392776,0.8900235663786331,-0.11819894395372253,1.3849984307982006
2013-01,0.62,0.55,7498,0.3858362229927981,0.5537476660442785,-0.005258372063170836,2360,0.2559322033898305,0.7508474576271187,-0.05662221167691852,0.13157894736842105,0.7745483110761979,-0.06025985394166387,1.945084745762712
2013-02,0.62,0.62,7320,0.37896174863387977,0.6061475409836066,-0.019456513498974103,599,0.24207011686143573,0.7595993322203672,-0.09616659220191255,0.08908074168547042,0.7928970862356519,-0.08440165814961097,2.7174236797011173
2013-03,0.62,0.62,7898,0.36781463661686503,0.6181311724487212,-0.02536575652049756,257,0.7237354085603113,0.7587548638132295,-0.09462934772651596,0.30293159609120524,0.7570963238715682,-0.07305513285044003,2.3891050583657587
2013-04,0.62,0.62,8122,0.377739473036198,0.6217680374292046,-0.027846221806105596,505,0.4079207920792079,0.8594059405940594,-0.06546353246800905,0.11132708959180067,0.8831065559286093,-0.11438309398591422,3.664164702184504
2013-05,0.62,0.62,8490,0.3778563015312132,0.6342756183745583,-0.03132358765292752,1939,0.7741103661681279,0.6245487364620939,0.10854980328492783,0.7662337662337663,0.4741584945666578,0.09332757507868214,1.010279630422811
2013-06,0.62,0.62,10066,0.45360619908603217,0.634512219352275,-0.004535550041496113,948,0.5580168776371308,0.5780590717299579,-0.025883619324463886,0.17800369685767098,0.8559149722735675,-0.09015729720731831,3.13486117135709
2013-07,0.62,0.62,10581,0.4665910594461771,0.639920612418486,-0.007256158351831249,4594,0.45951240748802785,0.40226382237701347,0.03792779825461058,0.2977565712372342,0.49891176963000167,0.01601835727658769,1.54324858584537
2013-08,0.62,0.62,14976,0.4672809829059829,0.5637686965811965,0.007846237600636605,1681,0.17787031528851874,0.6579417013682332,-0.058568812422614136,0.15444500251130086,0.571320944249121,-0.04056935903750234,1.1516741389900513
