code,asof_date
3099,2025-01-31
3105,2025-01-31
3110,2025-01-31
3116,2025-01-31
3132,2025-01-31
3133,2025-01-31
3167,2025-01-31
3173,2025-01-31
3182,2025-01-31
3186,2025-01-31
3197,2025-01-31
3234,2025-01-31
3242,2025-01-31
3252,2025-01-31
3288,2025-01-31
3289,2025-01-31
3292,2025-01-31
3293,2025-01-31
3295,2025-01-31
3296,2025-01-31
3309,2025-01-31
3382,2025-01-31
3387,2025-01-31
3391,2025-01-31
3397,2025-01-31
3401,2025-01-31
3402,2025-01-31
3405,2025-01-31
3407,2025-01-31
3431,2025-01-31
3436,2025-01-31
3452,2025-01-31
3474,2025-01-31
3479,2025-01-31
3481,2025-01-31
3482,2025-01-31
3548,2025-01-31
3563,2025-01-31
3565,2025-01-31
3623,2025-01-31
3626,2025-01-31
3635,2025-01-31
3655,2025-01-31
3659,2025-01-31
3660,2025-01-31
3661,2025-01-31
3687,2025-01-31
3692,2025-01-31
3696,2025-01-31
3697,2025-01-31
3765,2025-01-31
3778,2025-01-31
3834,2025-01-31
3861,2025-01-31
3864,2025-01-31
3903,2025-01-31
3905,2025-01-31
3923,2025-01-31
3941,2025-01-31
3962,2025-01-31
3989,2025-01-31
3993,2025-01-31
3994,2025-01-31
4004,2025-01-31
4005,2025-01-31
4021,2025-01-31
4023,2025-01-31
4028,2025-01-31
4042,2025-01-31
4043,2025-01-31
4046,2025-01-31
4061,2025-01-31
4062,2025-01-31
4063,2025-01-31
4072,2025-01-31
4088,2025-01-31
4091,2025-01-31
4114,2025-01-31
4151,2025-01-31
4165,2025-01-31
4168,2025-01-31
4180,2025-01-31
4182,2025-01-31
4183,2025-01-31
4186,2025-01-31
4188,2025-01-31
4202,2025-01-31
4204,2025-01-31
4205,2025-01-31
4206,2025-01-31
4208,2025-01-31
4246,2025-01-31
4251,2025-01-31
4259,2025-01-31
4272,2025-01-31
4293,2025-01-31
4301,2025-01-31
4307,2025-01-31
4316,2025-01-31
4324,2025-01-31
4326,2025-01-31
4366,2025-01-31
4369,2025-01-31
4373,2025-01-31
4375,2025-01-31
4384,2025-01-31
4385,2025-01-31
4403,2025-01-31
4404,2025-01-31
4431,2025-01-31
4443,2025-01-31
4449,2025-01-31
4452,2025-01-31
4475,2025-01-31
4478,2025-01-31
4480,2025-01-31
4483,2025-01-31
4493,2025-01-31
4499,2025-01-31
4502,2025-01-31
4503,2025-01-31
4506,2025-01-31
4507,2025-01-31
4519,2025-01-31
4523,2025-01-31
4527,2025-01-31
4528,2025-01-31
4530,2025-01-31
4536,2025-01-31
4543,2025-01-31
4544,2025-01-31
4565,2025-01-31
4568,2025-01-31
4578,2025-01-31
4587,2025-01-31
4592,2025-01-31
4612,2025-01-31
4613,2025-01-31
4631,2025-01-31
4661,2025-01-31
4665,2025-01-31
4666,2025-01-31
4676,2025-01-31
4680,2025-01-31
4681,2025-01-31
4684,2025-01-31
4689,2025-01-31
4691,2025-01-31
4704,2025-01-31
4732,2025-01-31
4751,2025-01-31
4755,2025-01-31
4768,2025-01-31
4776,2025-01-31
4784,2025-01-31
4800,2025-01-31
4814,2025-01-31
4825,2025-01-31
4839,2025-01-31
4887,2025-01-31
4889,2025-01-31
4901,2025-01-31
4902,2025-01-31
4911,2025-01-31
4912,2025-01-31
4927,2025-01-31
4928,2025-01-31
4967,2025-01-31
4974,2025-01-31
4980,2025-01-31
4996,2025-01-31
5016,2025-01-31
5017,2025-01-31
5019,2025-01-31
5020,2025-01-31
5021,2025-01-31
5032,2025-01-31
5076,2025-01-31
5101,2025-01-31
5105,2025-01-31
5108,2025-01-31
5110,2025-01-31
5201,2025-01-31
5202,2025-01-31
5210,2025-01-31
5214,2025-01-31
5232,2025-01-31
5233,2025-01-31
5246,2025-01-31
5253,2025-01-31
5262,2025-01-31
5285,2025-01-31
5301,2025-01-31
5332,2025-01-31
5333,2025-01-31
5334,2025-01-31
5401,2025-01-31
5406,2025-01-31
5410,2025-01-31
5411,2025-01-31
5445,2025-01-31
5449,2025-01-31
5471,2025-01-31
5541,2025-01-31
5597,2025-01-31
5602,2025-01-31
5631,2025-01-31
5706,2025-01-31
5711,2025-01-31
5713,2025-01-31
5721,2025-01-31
5726,2025-01-31
5727,2025-01-31
5741,2025-01-31
5801,2025-01-31
5802,2025-01-31
5803,2025-01-31
5830,2025-01-31
5831,2025-01-31
5832,2025-01-31
5838,2025-01-31
5844,2025-01-31
5901,2025-01-31
5929,2025-01-31
5930,2025-01-31
5938,2025-01-31
5949,2025-01-31
5970,2025-01-31
5976,2025-01-31
5991,2025-01-31
6005,2025-01-31
6027,2025-01-31
6036,2025-01-31
6037,2025-01-31
6062,2025-01-31
6070,2025-01-31
6098,2025-01-31
6113,2025-01-31
6141,2025-01-31
6146,2025-01-31
6178,2025-01-31
6191,2025-01-31
6201,2025-01-31
6203,2025-01-31
6208,2025-01-31
6232,2025-01-31
6240,2025-01-31
6254,2025-01-31
6268,2025-01-31
6269,2025-01-31
6301,2025-01-31
6302,2025-01-31
6305,2025-01-31
6306,2025-01-31
6315,2025-01-31
6323,2025-01-31
6324,2025-01-31
6326,2025-01-31
6330,2025-01-31
6345,2025-01-31
6361,2025-01-31
6367,2025-01-31
6376,2025-01-31
6383,2025-01-31
6407,2025-01-31
6412,2025-01-31
6417,2025-01-31
6425,2025-01-31
6448,2025-01-31
6460,2025-01-31
6465,2025-01-31
6471,2025-01-31
6472,2025-01-31
6473,2025-01-31
6474,2025-01-31
6479,2025-01-31
6481,2025-01-31
6486,2025-01-31
6501,2025-01-31
6503,2025-01-31
6504,2025-01-31
6506,2025-01-31
6523,2025-01-31
6525,2025-01-31
6526,2025-01-31
6532,2025-01-31
6544,2025-01-31
6586,2025-01-31
6592,2025-01-31
6594,2025-01-31
6619,2025-01-31
6632,2025-01-31
6644,2025-01-31
6645,2025-01-31
6670,2025-01-31
6674,2025-01-31
6701,2025-01-31
6702,2025-01-31
6703,2025-01-31
6723,2025-01-31
6724,2025-01-31
6728,2025-01-31
6750,2025-01-31
6752,2025-01-31
6753,2025-01-31
6754,2025-01-31
6758,2025-01-31
6762,2025-01-31
6768,2025-01-31
6770,2025-01-31
6785,2025-01-31
6814,2025-01-31
6845,2025-01-31
6849,2025-01-31
6857,2025-01-31
6869,2025-01-31
6871,2025-01-31
6890,2025-01-31
6902,2025-01-31
6920,2025-01-31
6923,2025-01-31
6951,2025-01-31
6952,2025-01-31
6954,2025-01-31
6957,2025-01-31
6958,2025-01-31
6963,2025-01-31
6965,2025-01-31
6971,2025-01-31
6976,2025-01-31
6981,2025-01-31
6986,2025-01-31
6988,2025-01-31
6996,2025-01-31
6997,2025-01-31
7003,2025-01-31
7004,2025-01-31
7011,2025-01-31
7012,2025-01-31
7013,2025-01-31
7014,2025-01-31
7033,2025-01-31
7071,2025-01-31
7082,2025-01-31
7150,2025-01-31
7167,2025-01-31
7172,2025-01-31
7180,2025-01-31
7181,2025-01-31
7182,2025-01-31
7186,2025-01-31
7189,2025-01-31
7202,2025-01-31
7203,2025-01-31
7205,2025-01-31
7220,2025-01-31
7231,2025-01-31
7240,2025-01-31
7245,2025-01-31
7250,2025-01-31
7259,2025-01-31
7261,2025-01-31
7267,2025-01-31
7269,2025-01-31
7270,2025-01-31
7272,2025-01-31
7276,2025-01-31
7282,2025-01-31
7327,2025-01-31
7337,2025-01-31
7383,2025-01-31
7419,2025-01-31
7453,2025-01-31
7459,2025-01-31
7514,2025-01-31
7532,2025-01-31
7545,2025-01-31
7550,2025-01-31
7552,2025-01-31
7593,2025-01-31
7611,2025-01-31
7616,2025-01-31
7630,2025-01-31
7638,2025-01-31
7649,2025-01-31
7685,2025-01-31
7701,2025-01-31
7713,2025-01-31
7717,2025-01-31
7730,2025-01-31
7731,2025-01-31
7733,2025-01-31
7735,2025-01-31
7741,2025-01-31
7744,2025-01-31
7747,2025-01-31
7751,2025-01-31
7752,2025-01-31
7762,2025-01-31
7776,2025-01-31
7780,2025-01-31
7794,2025-01-31
7803,2025-01-31
7806,2025-01-31
7832,2025-01-31
7867,2025-01-31
7868,2025-01-31
7872,2025-01-31
7906,2025-01-31
7911,2025-01-31
7912,2025-01-31
7927,2025-01-31
7936,2025-01-31
7949,2025-01-31
7951,2025-01-31
7956,2025-01-31
7970,2025-01-31
7974,2025-01-31
7992,2025-01-31
7995,2025-01-31
8001,2025-01-31
8002,2025-01-31
8015,2025-01-31
8016,2025-01-31
8020,2025-01-31
8031,2025-01-31
8035,2025-01-31
8040,2025-01-31
8053,2025-01-31
8056,2025-01-31
8058,2025-01-31
8086,2025-01-31
8088,2025-01-31
8113,2025-01-31
8136,2025-01-31
8137,2025-01-31
8150,2025-01-31
8153,2025-01-31
8174,2025-01-31
8214,2025-01-31
8233,2025-01-31
8252,2025-01-31
8253,2025-01-31
8267,2025-01-31
8304,2025-01-31
8306,2025-01-31
8308,2025-01-31
8309,2025-01-31
8316,2025-01-31
8331,2025-01-31
8334,2025-01-31
8338,2025-01-31
8346,2025-01-31
8354,2025-01-31
8358,2025-01-31
8359,2025-01-31
8368,2025-01-31
8377,2025-01-31
8381,2025-01-31
8383,2025-01-31
8410,2025-01-31
8411,2025-01-31
8416,2025-01-31
8418,2025-01-31
8425,2025-01-31
8439,2025-01-31
8473,2025-01-31
8515,2025-01-31
8524,2025-01-31
8544,2025-01-31
8550,2025-01-31
8570,2025-01-31
8584,2025-01-31
8585,2025-01-31
8591,2025-01-31
8593,2025-01-31
8595,2025-01-31
8600,2025-01-31
8601,2025-01-31
8604,2025-01-31
8616,2025-01-31
8630,2025-01-31
8697,2025-01-31
8698,2025-01-31
8714,2025-01-31
8715,2025-01-31
8725,2025-01-31
8750,2025-01-31
8766,2025-01-31
8783,2025-01-31
8795,2025-01-31
8801,2025-01-31
8802,2025-01-31
8804,2025-01-31
8830,2025-01-31
8848,2025-01-31
8876,2025-01-31
8954,2025-01-31
8957,2025-01-31
8984,2025-01-31
9001,2025-01-31
9005,2025-01-31
9006,2025-01-31
9007,2025-01-31
9009,2025-01-31
9020,2025-01-31
9021,2025-01-31
9022,2025-01-31
9023,2025-01-31
9024,2025-01-31
9041,2025-01-31
9042,2025-01-31
9048,2025-01-31
9064,2025-01-31
9069,2025-01-31
9076,2025-01-31
9090,2025-01-31
9101,2025-01-31
9104,2025-01-31
9107,2025-01-31
9143,2025-01-31
9147,2025-01-31
9201,2025-01-31
9202,2025-01-31
9211,2025-01-31
9235,2025-01-31
9278,2025-01-31
9279,2025-01-31
9284,2025-01-31
9301,2025-01-31
9324,2025-01-31
9338,2025-01-31
9381,2025-01-31
9412,2025-01-31
9418,2025-01-31
9432,2025-01-31
9433,2025-01-31
9467,2025-01-31
9468,2025-01-31
9474,2025-01-31
9501,2025-01-31
9502,2025-01-31
9503,2025-01-31
9504,2025-01-31
9505,2025-01-31
9506,2025-01-31
9507,2025-01-31
9508,2025-01-31
9509,2025-01-31
9513,2025-01-31
9517,2025-01-31
9519,2025-01-31
9531,2025-01-31
9532,2025-01-31
9533,2025-01-31
9552,2025-01-31
9602,2025-01-31
9603,2025-01-31
9616,2025-01-31
9627,2025-01-31
9684,2025-01-31
9697,2025-01-31
9706,2025-01-31
9719,2025-01-31
9735,2025-01-31
9757,2025-01-31
9763,2025-01-31
9766,2025-01-31
9831,2025-01-31
9837,2025-01-31
9842,2025-01-31
9843,2025-01-31
9861,2025-01-31
9887,2025-01-31
9962,2025-01-31
9983,2025-01-31
9984,2025-01-31
9989,2025-01-31
9990,2025-01-31
