ticker,side,units,open_reason,close_reason,open_asof,close_asof,entry_price,exit_price,pnl
4506,LONG,2,E_NEW_SWITCH_IN,X_EXIT_GATE_NG,2025-11-20,2025-11-21,2702.0,2612.0,-66617.320503
8267,LONG,2,E_NEW_TOPK_GATE_OK,X_EXIT_GATE_NG,2025-11-19,2025-11-21,2645.0,2750.0,79395.085066
8267,LONG,3,A_ADD_PROBE_TO_ADD_OK,X_EXIT_GATE_NG,2025-11-20,2025-11-21,2820.0,2750.0,-74468.085106
7685,LONG,2,E_NEW_TOPK_GATE_OK,X_EXIT_GATE_NG,2025-11-21,2025-11-25,4200.0,4200.0,0.0
7747,LONG,2,E_NEW_TOPK_GATE_OK,X_EXIT_GATE_NG,2025-11-21,2025-11-25,2893.0,2893.0,0.0
9467,LONG,2,E_NEW_TOP1_GATE_OK,X_EXIT_GATE_NG,2025-11-21,2025-11-25,1584.0,1584.0,0.0
9467,LONG,3,A_ADD_PROBE_TO_ADD_OK,X_EXIT_GATE_NG,2025-11-22,2025-11-25,1584.0,1584.0,0.0
3941,LONG,2,E_NEW_TOPK_GATE_OK,X_EXIT_GATE_NG,2025-11-25,2025-11-26,1081.0,1081.0,0.0
6269,LONG,2,E_NEW_TOP1_GATE_OK,X_EXIT_GATE_NG,2025-11-25,2025-11-26,15900.0,15255.0,-81132.075472
1720,LONG,2,E_NEW_TOPK_GATE_OK,X_EXIT_GATE_NG,2025-11-26,2025-11-27,1249.0,1249.0,0.0
9505,LONG,2,E_NEW_TOPK_GATE_OK,X_EXIT_GATE_NG,2025-11-25,2025-11-27,987.5,1011.5,48607.594937
9505,LONG,3,A_ADD_PROBE_TO_ADD_OK,X_EXIT_GATE_NG,2025-11-26,2025-11-27,1041.5,1011.5,-86413.826212
8418,LONG,2,E_NEW_TOP1_GATE_OK,X_EXIT_GATE_NG,2025-11-27,2025-11-28,2018.0,2018.0,0.0
9412,LONG,2,E_NEW_TOPK_GATE_OK,X_EXIT_GATE_NG,2025-11-27,2025-11-28,1917.0,1917.0,0.0
